,year,size_acres
5308,2008,0.1
5309,2008,0.01
5310,2008,3.0
5311,2008,0.1
5312,2008,0.8
5313,2008,0.1
5314,2008,0.1
5315,2008,1.5
5316,2008,0.1
5317,2008,0.1
5318,2008,0.5
5319,2008,1.1
5320,2008,0.1
5321,2008,3.25
5322,2008,0.1
5323,2008,0.5
5324,2008,0.25
5325,2008,0.25
5326,2008,0.5
5327,2008,0.25
5328,2008,17.0
5329,2008,0.1
5330,2008,1912.0
5331,2008,2.0
5332,2008,0.36
5333,2008,10.0
5334,2008,0.1
5335,2008,0.25
5336,2008,0.2
5337,2008,7.0
5338,2008,0.5
5339,2008,3.0
5340,2008,0.1
5341,2008,1.0
5342,2008,2.0
5343,2008,3.0
5344,2008,1.0
5345,2008,0.1
5346,2008,5.0
5347,2008,0.1
5348,2008,12.0
5349,2008,0.1
5350,2008,1.0
5351,2008,0.1
5352,2008,0.1
5353,2008,0.1
5354,2008,4.0
5355,2008,0.1
5356,2008,0.1
5357,2008,0.1
5358,2008,0.25
5359,2008,7.5
5360,2008,5.0
5361,2008,2.0
5362,2008,21.6
5363,2008,0.1
5364,2008,24776.0
5365,2008,0.1
5366,2008,0.25
5367,2008,5.0
5368,2008,30.0
5369,2008,5.0
5370,2008,25199.0
5371,2008,0.1
5372,2008,5.0
5373,2008,3.0
5374,2008,5.0
5375,2008,10.0
5376,2008,135.0
5377,2008,1069.0
5378,2008,1158.0
5379,2008,0.1
5380,2008,5.0
5381,2008,5.0
5382,2008,3.0
5383,2008,6625.0
5384,2008,2.0
5385,2008,3674.0
5386,2008,5.0
5387,2008,5.0
5388,2008,17.0
5389,2008,0.25
5390,2008,12856.0
5391,2008,0.1
5392,2008,9.0
5393,2008,0.1
5394,2008,1.0
5395,2008,2.5
5396,2008,10213.0
5397,2008,2.0
5398,2008,0.25
5399,2008,0.1
5400,2008,0.1
5401,2008,4.0
5402,2008,0.25
5403,2008,0.1
5404,2008,5.0
5405,2008,32903.0
5406,2008,2.0
5407,2008,0.1
5408,2008,0.1
5409,2008,0.1
5410,2008,0.2
5411,2008,0.01
5412,2008,0.25
5413,2008,0.1
5414,2008,0.1
5415,2008,0.1
5416,2008,0.1
5417,2008,10.0
5418,2008,0.1
5419,2008,0.1
5420,2008,0.1
5421,2008,0.01
5422,2008,0.2
5423,2008,0.1
5424,2008,0.1
5425,2008,0.6
5426,2008,2193.0
5427,2008,0.1
5428,2008,0.1
5429,2008,1.0
5430,2008,0.3
5431,2008,0.1
5432,2008,0.1
5433,2008,5.0
5434,2008,0.2
5435,2008,1829.0
5436,2008,0.1
5437,2008,0.1
5438,2008,0.1
5439,2008,0.25
5440,2008,10.0
5441,2008,0.5
5442,2008,50.0
5443,2008,0.1
5444,2008,0.01
5445,2008,100.0
5446,2008,0.1
5447,2008,20.0
5448,2008,0.2
5449,2008,45.0
5450,2008,5.0
5451,2008,0.1
5452,2008,0.1
5453,2008,0.1
5454,2008,0.25
5455,2008,0.2
5456,2008,0.1
5457,2008,0.1
5458,2008,0.1
5459,2008,0.1
5460,2008,0.1
5461,2008,0.1
5462,2008,0.25
5463,2008,0.5
5464,2008,0.1
5465,2008,0.1
5466,2008,0.1
5467,2008,0.25
5468,2008,0.1
5469,2008,263.0
5470,2008,7.0
5471,2008,0.1
5472,2008,0.1
5473,2008,0.3
5474,2008,0.1
5475,2008,0.1
5476,2008,0.1
5477,2008,1567.0
5478,2008,5.0
5479,2008,0.25
5480,2008,0.1
5481,2008,0.25
5482,2008,0.1
5483,2008,0.1
5484,2008,0.1
5485,2008,75.0
5486,2008,2.0
5487,2008,0.4
5488,2008,0.25
5489,2008,0.01
5490,2008,0.25
5491,2008,0.1
5492,2008,0.1
5493,2008,0.01
5494,2008,0.75
5495,2008,0.5
5496,2008,3.0
5497,2008,0.5
5498,2008,0.25
5499,2008,1.0
5500,2008,0.1
5501,2008,0.1
5502,2008,20.0
5503,2008,17449.0
5504,2008,0.25
5505,2008,7783.0
5506,2008,1.0
5507,2008,15.0
5508,2008,0.5
5509,2008,0.01
5510,2008,80.0
5511,2008,4.0
5512,2008,0.4
5513,2008,0.1
5514,2008,0.1
5515,2008,0.1
5516,2008,0.3
5517,2008,1.0
5518,2008,0.1
5519,2008,6.0
5520,2008,1.0
5521,2008,957.0
5522,2008,680.0
5523,2008,0.25
5524,2008,61.0
5525,2008,0.01
5526,2008,10.0
5527,2008,1.5
5528,2008,30.0
5529,2008,2847.0
5530,2008,0.5
5531,2008,6.0
5532,2008,0.5
5533,2008,0.5
5534,2008,0.1
5535,2008,0.1
5536,2008,0.1
5537,2008,0.1
5538,2008,0.25
5539,2008,0.01
5540,2008,0.25
5541,2008,0.25
5542,2008,2.0
5543,2008,0.1
5544,2008,0.1
5545,2008,46.0
5546,2008,0.1
5547,2008,0.1
5548,2008,0.1
5549,2008,0.1
5550,2008,20.0
5551,2008,0.1
5552,2008,0.1
5553,2008,0.25
5554,2008,10.0
5555,2008,0.1
5556,2008,0.01
5557,2008,0.01
5558,2008,0.4
5559,2008,0.01
5560,2008,0.1
5561,2008,0.25
5562,2008,0.25
5563,2008,0.25
5564,2008,0.1
5565,2008,14936.0
5566,2008,4851.0
5567,2008,0.01
5568,2008,4.5
5569,2008,0.1
5570,2008,0.5
5571,2008,0.25
5572,2008,0.1
5573,2008,0.1
5574,2008,0.1
5575,2008,0.2
5576,2008,0.1
5577,2008,0.1
5578,2008,0.25
5579,2008,0.1
5580,2008,216.0
5581,2008,0.1
5582,2008,0.1
5583,2008,0.1
5584,2008,0.1
5585,2008,0.2
5586,2008,0.1
5587,2008,0.1
5588,2008,0.1
5589,2008,24.0
5590,2008,1450.0
5591,2008,0.3
5592,2008,0.1
5593,2008,0.1
5594,2008,0.01
5595,2008,0.1
5596,2008,400.0
5597,2008,0.01
5598,2008,0.25
5599,2008,5.0
5600,2008,340.0
5601,2008,40.0
5602,2008,0.1
5603,2008,1000.0
5604,2008,0.1
5605,2008,0.08
5606,2008,50.0
5607,2008,0.1
5608,2008,0.5
5609,2008,0.1
5610,2008,0.1
5611,2008,0.1
5612,2008,0.75
5613,2008,189.0
5614,2008,0.1
5615,2008,397.0
5616,2008,0.5
5617,2008,0.1
5618,2008,0.5
5619,2008,5.0
5620,2008,0.1
5621,2008,0.1
5622,2008,0.1
5623,2008,0.1
5624,2008,0.1
5625,2008,0.1
5626,2008,0.01
5627,2008,0.1
5628,2008,0.1
5629,2008,0.25
5630,2008,0.25
5631,2008,0.1
5632,2008,0.1
5633,2008,374.0
5634,2008,231.0
5635,2008,248.0
5636,2008,0.5
5637,2008,0.25
5638,2008,0.25
5639,2008,0.1
5640,2008,0.1
5641,2008,44.0
5642,2008,0.1
5643,2008,0.1
5644,2008,0.2
5645,2008,0.1
5646,2008,0.1
5647,2008,1370.0
5648,2008,0.1
5649,2008,0.2
5650,2008,0.1
5651,2008,3.0
5652,2008,0.1
5653,2008,11.3
5654,2008,0.2
5655,2008,0.1
5656,2008,0.5
5657,2008,0.1
5658,2008,0.1
5659,2008,0.01
5660,2008,0.4
5661,2008,0.1
5662,2008,0.1
5663,2008,0.1
5664,2008,0.1
5665,2008,1.0
5666,2008,25.0
5667,2008,2.0
5668,2008,0.1
5669,2008,0.1
5670,2008,0.1
5671,2008,0.1
5672,2008,0.1
5673,2008,0.1
5674,2008,0.1
5675,2008,0.1
5676,2008,0.1
5677,2008,0.1
5678,2008,0.1
5679,2008,0.1
5680,2008,1.5
5681,2008,0.01
5682,2008,60.0
5683,2008,0.5
5684,2008,0.75
5685,2008,0.1
5686,2008,0.1
5687,2008,0.3
5688,2008,0.25
5689,2008,0.1
5690,2008,0.1
5691,2008,23.0
5692,2008,0.01
5693,2008,0.01
5694,2008,0.25
5695,2008,0.01
5696,2008,3.4
5697,2008,1.4
5698,2008,0.01
5699,2008,1.5
5700,2008,0.1
5701,2008,0.25
5702,2008,0.1
5703,2008,0.1
5704,2008,0.1
5705,2008,0.05
5706,2008,4.1
5707,2008,1.5
5708,2008,0.1
5709,2008,14.0
5710,2008,400.0
5711,2008,0.1
5712,2008,0.1
5713,2008,0.25
5714,2008,0.1
5715,2008,0.1
5716,2008,2.0
5717,2008,0.1
5718,2008,1.5
5719,2008,2.5
5720,2008,0.1
5721,2008,0.25
5722,2008,0.1
5723,2008,0.1
5724,2008,0.1
5725,2008,0.3
5726,2008,0.25
5727,2008,0.1
5728,2008,0.25
5729,2008,2.0
5730,2008,1.0
5731,2008,0.01
5732,2008,0.01
5733,2008,0.01
5734,2008,0.01
5735,2008,914.0
5736,2008,0.1
5737,2008,0.1
5738,2008,0.1
5739,2008,0.1
5740,2008,9164.0
5741,2008,0.25
5742,2008,0.1
5743,2008,1.25
5744,2008,0.5
5745,2008,11200.0
5746,2008,3934.0
5747,2008,0.01
5748,2008,0.1
5749,2008,214.0
5750,2008,0.5
5751,2008,27.6
5752,2008,0.1
5753,2008,0.1
5754,2008,0.1
5755,2008,0.1
5756,2008,0.4
5757,2008,0.1
5758,2008,0.3
5759,2008,0.1
5760,2008,0.1
5761,2008,0.1
5762,2008,0.1
5763,2008,0.1
5764,2008,3.3
5765,2008,0.1
5766,2008,0.1
5767,2008,0.3
5768,2008,0.1
5769,2008,0.25
5770,2008,0.5
5771,2008,0.1
5772,2008,0.5
5773,2008,5.0
5774,2008,0.5
5775,2008,0.25
5776,2008,1.0
5777,2008,5.0
5778,2008,2.0
5779,2008,86.0
5780,2008,0.25
5781,2008,0.13
5782,2008,9.0
5783,2008,0.1
5784,2008,50.0
5785,2008,0.1
5786,2008,0.1
5787,2008,35.0
5788,2008,5.0
5789,2008,0.25
5790,2008,0.1
5791,2008,5.4
5792,2008,0.25
5793,2008,50.0
5794,2008,0.1
5795,2008,6.0
5796,2008,0.1
5797,2008,0.2
5798,2008,1.0
5799,2008,0.5
5800,2008,0.1
5801,2008,0.1
5802,2008,0.1
5803,2008,0.1
5804,2008,1.0
5805,2008,1.0
5806,2008,0.1
5807,2008,0.1
5808,2008,7.0
5809,2008,0.01
5810,2008,1.0
5811,2008,0.01
5812,2008,1.0
5813,2008,2.0
5814,2008,0.1
5815,2008,48.0
5816,2008,0.1
5817,2008,4.0
5818,2008,60.0
5819,2008,0.1
5820,2008,1.0
5821,2008,15300.0
5822,2008,0.1
5823,2008,0.1
5824,2008,0.1
5825,2008,0.3
5826,2008,37026.0
5827,2008,0.1
5828,2008,0.2
5829,2008,232.0
5830,2008,0.3
5831,2008,0.25
5832,2008,0.7
5833,2008,0.1
5834,2008,0.25
5835,2008,280.0
5836,2008,1.5
5837,2008,22.0
5838,2008,0.1
5839,2008,0.2
5840,2008,0.1
5841,2008,3.0
5842,2008,0.1
5843,2008,0.1
5844,2008,0.25
5845,2008,0.1
5846,2008,0.1
5847,2008,0.1
5848,2008,0.5
5849,2008,0.1
5850,2008,1225.0
5851,2008,0.1
5852,2008,1.0
5853,2008,0.1
5854,2008,0.1
5855,2008,0.1
5856,2008,0.1
5857,2008,0.1
5858,2008,0.1
5859,2008,0.1
5860,2008,0.1
5861,2008,0.01
5862,2008,0.3
5863,2008,0.1
5864,2008,0.1
5865,2008,0.01
5866,2008,0.1
5867,2008,0.1
5868,2008,0.1
5869,2008,0.5
5870,2008,0.1
5871,2008,0.25
5872,2008,0.1
5873,2008,0.01
5874,2008,65834.0
5875,2008,17540.0
5876,2008,0.1
5877,2008,0.25
5878,2008,0.1
5879,2008,15118.0
5880,2008,0.1
5881,2008,38394.0
5882,2008,0.1
5883,2008,0.1
5884,2008,13654.0
5885,2008,0.25
5886,2008,0.1
5887,2008,0.3
5888,2008,0.1
5889,2008,0.1
5890,2008,0.25
5891,2008,0.1
5892,2008,4.0
5893,2008,0.1
5894,2008,8332.0
5895,2008,3.0
5896,2008,0.6
5897,2008,1.0
5898,2008,0.1
5899,2008,3.0
5900,2008,0.25
5901,2008,1.0
5902,2008,74.0
5903,2008,3.0
5904,2008,1.0
5905,2008,1.0
5906,2008,0.1
5907,2008,0.1
5908,2008,0.1
5909,2008,0.25
5910,2008,0.1
5911,2008,30.0
5912,2008,0.1
5913,2008,0.2
5914,2008,0.1
5915,2008,17.0
5916,2008,0.01
5917,2008,32.0
5918,2008,4.5
5919,2008,7.0
5920,2008,0.1
5921,2008,0.1
5922,2008,0.1
5923,2008,1230.0
5924,2008,2420.0
5925,2008,552.0
5926,2008,10836.0
5927,2008,0.5
5928,2008,50.0
5929,2008,0.3
5930,2008,0.1
5931,2008,232.0
5932,2008,0.25
5933,2008,1.0
5934,2008,6.0
5935,2008,0.1
5936,2008,4824.0
5937,2008,0.1
5938,2008,1.0
5939,2008,0.2
5940,2008,0.2
5941,2008,204.0
5942,2008,0.5
5943,2008,0.3
5944,2008,0.1
5945,2008,0.1
5946,2008,0.4
5947,2008,0.1
5948,2008,31419.0
5949,2008,0.1
5950,2008,0.1
5951,2008,1.0
5952,2008,0.1
5953,2008,83.0
5954,2008,0.1
5955,2008,3044.0
5956,2008,3.0
5957,2008,1.0
5958,2008,0.1
5959,2008,0.25
5960,2008,343.0
5961,2008,0.1
5962,2008,1.0
5963,2008,0.5
5964,2008,50.0
5965,2008,0.1
5966,2008,25398.0
5967,2008,28336.0
5968,2008,0.25
5969,2008,542.0
5970,2008,0.25
5971,2008,0.25
5972,2008,55.0
5973,2008,0.1
5974,2008,2.0
5975,2008,0.25
5976,2008,0.5
5977,2008,5.0
5978,2008,0.1
5979,2008,0.2
5980,2008,0.02
5981,2008,0.1
5982,2008,0.3
5983,2008,10.0
5984,2008,0.1
5985,2008,0.1
5986,2008,1.0
5987,2008,0.1
5988,2008,0.25
5989,2008,11496.0
5990,2008,7456.0
5991,2008,474.0
5992,2008,0.1
5993,2008,1.5
5994,2008,0.2
5995,2008,0.1
5996,2008,0.25
5997,2008,0.1
5998,2008,0.25
5999,2008,0.1
6000,2008,5.0
6001,2008,0.1
6002,2008,0.1
6003,2008,0.1
6004,2008,0.1
6005,2008,0.1
6006,2008,0.1
6007,2008,0.25
6008,2008,0.1
6009,2008,0.1
6010,2008,0.1
6011,2008,0.1
6012,2008,0.1
6013,2008,0.1
6014,2008,0.1
6015,2008,2.0
6016,2008,0.01
6017,2008,0.1
6018,2008,1.0
6019,2008,0.25
6020,2008,3.0
6021,2008,0.25
6022,2008,0.1
6023,2008,0.1
6024,2008,0.5
6025,2008,1.5
6026,2008,0.3
6027,2008,0.25
6028,2008,0.25
6029,2008,28.0
6030,2008,0.1
6031,2008,0.1
6032,2008,0.1
6033,2008,0.1
6034,2008,0.2
6035,2008,0.1
6036,2008,0.1
6037,2008,0.1
6038,2008,0.25
6039,2008,0.1
6040,2008,0.1
6041,2008,0.1
6042,2008,0.1
6043,2008,0.04
6044,2008,0.01
6045,2008,2.1
6046,2008,24.0
6047,2008,4.7
6048,2008,0.1
6049,2008,0.1
6050,2008,40.0
6051,2008,5.0
6052,2008,30.0
6053,2008,13009.0
6054,2008,0.1
6055,2008,2.0
6056,2008,331.0
6057,2008,2.0
6058,2008,0.3
6059,2008,10.0
6060,2008,0.1
6061,2008,12.0
6062,2008,0.1
6063,2008,0.1
6064,2008,0.5
6065,2008,0.1
6066,2008,0.1
6067,2008,0.1
6068,2008,0.1
6069,2008,1.0
6070,2008,0.1
6071,2008,0.1
6072,2008,22.0
6073,2008,0.1
6074,2008,0.1
6075,2008,0.1
6076,2008,0.1
6077,2008,0.01
6078,2008,0.2
6079,2008,0.1
6080,2008,0.5
6081,2008,0.5
6082,2008,0.1
6083,2008,0.1
6084,2008,0.1
6085,2008,4747.0
6086,2008,0.1
6087,2008,0.1
6088,2008,0.1
6089,2008,0.1
6090,2008,0.5
6091,2008,0.25
6092,2008,0.25
6093,2008,0.5
6094,2008,0.25
6095,2008,0.1
6096,2008,0.01
6097,2008,0.1
6098,2008,0.25
6099,2008,0.02
6100,2008,0.1
6101,2008,0.1
6102,2008,0.25
6103,2008,0.1
6104,2008,5.0
6105,2008,0.1
6106,2008,1324.0
6107,2008,32250.0
6108,2008,2889.0
6109,2008,34091.0
6110,2008,0.25
6111,2008,3.0
6112,2008,0.25
6113,2008,0.1
6114,2008,0.1
6115,2008,1.7
6116,2008,0.1
6117,2008,0.1
6118,2008,0.1
6119,2008,2.0
6120,2008,0.1
6121,2008,0.1
6122,2008,0.1
6123,2008,44.0
6124,2008,0.1
6125,2008,0.01
6126,2008,0.1
6127,2008,0.1
6128,2008,3.0
6129,2008,0.1
6130,2008,6246.0
6131,2008,0.1
6132,2008,0.1
6133,2008,0.75
6134,2008,0.1
6135,2008,0.1
6136,2008,0.1
6137,2008,0.1
6138,2008,1.5
6139,2008,0.5
6140,2008,0.1
6141,2008,0.1
6142,2008,0.1
6143,2008,1940.0
6144,2008,11222.0
6145,2008,1.0
6146,2008,0.25
6147,2008,0.4
6148,2008,0.1
6149,2008,0.1
6150,2008,0.1
6151,2008,0.1
6152,2008,1.25
6153,2008,0.1
6154,2008,1.2
6155,2008,216.0
6156,2008,7.0
6157,2008,0.25
6158,2008,400.0
6159,2008,0.1
6160,2008,0.1
6161,2008,0.1
6162,2008,2.0
6163,2008,0.1
6164,2008,122.0
6165,2008,2.0
6166,2008,0.1
6167,2008,0.25
6168,2008,0.1
6169,2008,0.1
6170,2008,0.1
6171,2008,0.25
6172,2008,0.5
6173,2008,0.1
6174,2008,0.1
6175,2008,0.1
6176,2008,0.1
6177,2008,0.01
6178,2008,0.5
6179,2008,5.0
6180,2008,0.1
6181,2008,0.1
6182,2008,0.1
6183,2008,0.25
6184,2008,0.01
6185,2008,0.1
6186,2008,0.1
6187,2008,0.1
6188,2008,0.01
6189,2008,0.8
6190,2008,0.1
6191,2008,0.1
6192,2008,0.1
6193,2008,30305.0
6194,2008,1209.0
6195,2008,0.25
6196,2008,1.09
6197,2008,0.01
6198,2008,37.0
6199,2008,100.0
6200,2009,0.01
6201,2009,0.1
6202,2008,0.5
6203,2009,0.1
6204,2009,0.5
6205,2009,0.3
6206,2009,0.1
6207,2009,0.1
6208,2009,0.1
6209,2009,3.0
6210,2009,0.1
6211,2008,12500.0
6212,2009,0.01
6213,2009,0.1
6214,2009,0.1
6215,2009,0.1
6216,2009,0.1
6217,2009,0.1
6218,2009,0.25
6219,2009,0.7
6220,2009,0.1
6221,2009,0.1
6222,2009,0.1
6223,2009,0.5
6224,2009,0.1
6225,2009,0.1
6226,2009,0.01
6227,2009,0.15
6228,2009,0.1
6229,2009,0.01
6230,2009,2.0
6231,2009,1.5
6232,2009,4.0
6233,2009,1.0
6234,2009,0.4
6235,2009,0.01
6236,2009,0.1
6237,2009,0.25
6238,2009,0.25
6239,2009,0.1
6240,2009,0.1
6241,2009,0.25
6242,2009,0.1
6243,2009,0.1
6244,2009,0.1
6245,2009,0.1
6246,2009,0.1
6247,2009,0.25
6248,2009,0.1
6249,2009,0.01
6250,2009,0.1
6251,2009,0.5
6252,2009,0.1
6253,2009,3.2
6254,2009,0.25
6255,2009,0.1
6256,2009,0.1
6257,2009,0.01
6258,2009,42.0
6259,2009,0.1
6260,2009,0.1
6261,2009,2.5
6262,2009,2.0
6263,2009,0.1
6264,2008,0.1
6265,2009,0.1
6266,2009,0.1
6267,2009,0.1
6268,2009,0.6
6269,2009,0.25
6270,2009,0.25
6271,2009,0.1
6272,2009,23.0
6273,2009,0.25
6274,2009,4.5
6275,2009,1.25
6276,2009,8733.0
6277,2009,0.1
6278,2009,0.25
6279,2009,3.0
6280,2009,0.25
6281,2009,5.0
6282,2009,1.0
6283,2009,0.01
6284,2009,0.01
6285,2008,0.2
6286,2009,0.1
6287,2009,0.1
6288,2009,0.1
6289,2009,1.5
6290,2009,0.1
6291,2009,0.5
6292,2009,1.0
6293,2009,0.01
6294,2009,0.1
6295,2009,0.1
6296,2009,0.1
6297,2009,0.25
6298,2009,0.1
6299,2009,0.5
6300,2009,0.25
6301,2009,3.0
6302,2009,0.5
6303,2009,0.1
6304,2009,0.2
6305,2009,0.1
6306,2009,0.5
6307,2009,0.1
6308,2009,1.0
6309,2009,0.5
6310,2009,0.1
6311,2009,8.0
6312,2009,0.1
6313,2009,0.5
6314,2009,0.1
6315,2009,0.1
6316,2009,0.1
6317,2009,0.1
6318,2009,0.1
6319,2009,0.79
6320,2009,0.1
6321,2009,0.3
6322,2009,0.1
6323,2009,0.5
6324,2009,0.1
6325,2009,0.25
6326,2009,0.1
6327,2009,0.25
6328,2009,0.5
6329,2009,0.25
6330,2009,0.34
6331,2009,0.1
6332,2009,0.5
6333,2009,0.1
6334,2009,0.25
6335,2009,0.25
6336,2009,0.25
6337,2009,0.1
6338,2009,0.1
6339,2009,0.1
6340,2009,0.1
6341,2009,0.1
6342,2009,0.1
6343,2009,1.1
6344,2009,0.1
6345,2009,0.1
6346,2009,0.1
6347,2009,0.1
6348,2009,0.01
6349,2009,0.1
6350,2009,0.1
6351,2009,0.1
6352,2009,0.01
6353,2009,0.1
6354,2009,0.1
6355,2009,0.25
6356,2009,226.0
6357,2009,0.1
6358,2009,0.1
6359,2009,1.0
6360,2009,0.1
6361,2009,0.1
6362,2009,0.01
6363,2009,0.1
6364,2009,0.1
6365,2009,0.1
6366,2009,0.1
6367,2009,0.1
6368,2009,0.1
6369,2009,0.1
6370,2009,0.1
6371,2009,0.5
6372,2009,0.1
6373,2009,0.1
6374,2009,0.1
6375,2009,0.1
6376,2009,0.1
6377,2009,0.1
6378,2009,0.1
6379,2009,0.01
6380,2009,0.01
6381,2009,0.1
6382,2009,0.1
6383,2009,0.1
6384,2009,1.0
6385,2009,0.01
6386,2009,0.1
6387,2009,0.1
6388,2009,0.1
6389,2009,0.2
6390,2009,0.01
6391,2009,0.1
6392,2009,0.1
6393,2009,0.1
6394,2009,0.2
6395,2009,0.1
6396,2009,0.1
6397,2009,0.1
6398,2009,0.5
6399,2009,7.5
6400,2009,0.1
6401,2009,0.1
6402,2009,0.1
6403,2009,4.0
6404,2009,0.25
6405,2009,5.1
6406,2009,2.5
6407,2009,25.5
6408,2009,0.1
6409,2009,0.1
6410,2009,0.1
6411,2009,0.1
6412,2009,0.25
6413,2009,0.1
6414,2009,0.1
6415,2009,0.2
6416,2009,0.4
6417,2009,7.0
6418,2009,0.1
6419,2009,0.1
6420,2009,0.1
6421,2009,0.1
6422,2009,0.1
6423,2009,0.2
6424,2009,0.1
6425,2009,0.1
6426,2009,0.1
6427,2009,0.2
6428,2009,0.1
6429,2009,0.1
6430,2009,0.1
6431,2009,0.1
6432,2009,0.1
6433,2009,0.1
6434,2009,0.25
6435,2009,0.1
6436,2009,0.1
6437,2009,0.1
6438,2009,0.1
6439,2009,0.1
6440,2009,0.1
6441,2009,0.1
6442,2009,0.5
6443,2009,0.1
6444,2009,0.1
6445,2009,0.1
6446,2009,0.1
6447,2009,0.1
6448,2009,0.1
6449,2009,0.1
6450,2009,1.0
6451,2009,0.1
6452,2009,0.1
6453,2009,0.1
6454,2009,0.1
6455,2009,0.1
6456,2009,0.1
6457,2009,0.1
6458,2009,0.1
6459,2009,0.1
6460,2009,0.1
6461,2009,0.1
6462,2009,0.1
6463,2009,0.01
6464,2009,0.1
6465,2009,0.1
6466,2009,0.1
6467,2009,0.1
6468,2009,0.1
6469,2009,10.0
6470,2009,0.1
6471,2009,0.1
6472,2009,50.0
6473,2009,0.1
6474,2009,0.25
6475,2009,0.01
6476,2009,0.1
6477,2009,0.1
6478,2009,0.1
6479,2009,0.25
6480,2009,0.1
6481,2009,0.1
6482,2009,0.25
6483,2009,0.5
6484,2009,0.1
6485,2009,0.1
6486,2009,0.1
6487,2009,0.1
6488,2009,0.1
6489,2009,0.1
6490,2009,0.1
6491,2009,0.1
6492,2009,0.1
6493,2009,1.0
6494,2009,0.1
6495,2009,0.25
6496,2009,1.0
6497,2009,0.1
6498,2009,0.1
6499,2009,0.1
6500,2009,0.1
6501,2009,0.1
6502,2009,1.0
6503,2009,1.0
6504,2009,0.5
6505,2009,150.0
6506,2009,0.1
6507,2009,2.0
6508,2009,0.2
6509,2009,0.1
6510,2009,0.1
6511,2009,0.1
6512,2009,0.1
6513,2009,0.1
6514,2009,0.1
6515,2009,0.1
6516,2009,0.1
6517,2009,20.0
6518,2009,0.1
6519,2009,0.1
6520,2009,0.1
6521,2009,0.1
6522,2009,0.01
6523,2009,0.01
6524,2009,0.01
6525,2009,0.01
6526,2009,0.01
6527,2009,0.1
6528,2009,0.5
6529,2009,0.1
6530,2009,0.1
6531,2009,0.1
6532,2009,1.5
6533,2009,0.25
6534,2009,0.04
6535,2009,0.08
6536,2009,3.0
6537,2009,0.1
6538,2009,0.1
6539,2009,0.1
6540,2009,0.1
6541,2009,0.1
6542,2009,0.1
6543,2009,0.2
6544,2009,0.25
6545,2009,0.1
6546,2009,0.1
6547,2009,0.1
6548,2009,0.1
6549,2009,0.25
6550,2009,0.5
6551,2009,0.1
6552,2009,0.1
6553,2009,0.1
6554,2009,0.1
6555,2009,0.1
6556,2009,0.25
6557,2009,0.1
6558,2009,0.25
6559,2009,0.1
6560,2009,1.0
6561,2009,0.1
6562,2009,0.1
6563,2009,0.1
6564,2009,0.3
6565,2009,0.1
6566,2009,0.1
6567,2009,0.01
6568,2009,0.01
6569,2009,0.25
6570,2009,0.01
6571,2009,0.01
6572,2009,4.0
6573,2009,0.1
6574,2009,0.5
6575,2009,0.1
6576,2009,1.0
6577,2009,0.2
6578,2009,0.01
6579,2009,0.1
6580,2009,0.1
6581,2009,0.1
6582,2009,0.1
6583,2009,0.1
6584,2009,0.25
6585,2009,0.1
6586,2009,0.1
6587,2009,0.2
6588,2009,0.1
6589,2009,0.1
6590,2009,0.5
6591,2009,0.1
6592,2009,1.0
6593,2009,0.01
6594,2009,0.1
6595,2009,1.9
6596,2009,0.2
6597,2009,145.0
6598,2009,0.1
6599,2009,0.1
6600,2009,170.0
6601,2009,0.05
6602,2009,0.3
6603,2009,0.5
6604,2009,0.75
6605,2009,0.1
6606,2009,0.01
6607,2009,0.1
6608,2009,0.2
6609,2009,0.25
6610,2009,0.1
6611,2009,0.1
6612,2009,0.1
6613,2009,0.1
6614,2009,0.1
6615,2009,0.1
6616,2009,0.3
6617,2009,0.1
6618,2009,3.0
6619,2009,0.1
6620,2009,4.0
6621,2009,0.1
6622,2009,0.1
6623,2009,0.1
6624,2009,0.1
6625,2009,1.5
6626,2009,0.1
6627,2009,0.1
6628,2009,0.1
6629,2009,0.01
6630,2009,0.25
6631,2009,0.4
6632,2009,0.1
6633,2009,0.25
6634,2009,0.1
6635,2009,0.25
6636,2009,0.4
6637,2009,0.3
6638,2009,0.1
6639,2009,0.25
6640,2009,0.1
6641,2009,0.1
6642,2009,0.1
6643,2009,0.1
6644,2009,1.5
6645,2009,0.2
6646,2009,0.1
6647,2009,0.1
6648,2009,0.02
6649,2009,5.0
6650,2009,0.1
6651,2009,0.1
6652,2009,0.1
6653,2009,8.0
6654,2009,0.5
6655,2009,0.25
6656,2009,0.1
6657,2009,0.1
6658,2009,0.1
6659,2009,75.0
6660,2009,0.1
6661,2009,0.25
6662,2009,2.0
6663,2009,0.1
6664,2009,4.0
6665,2009,0.1
6666,2009,0.1
6667,2009,0.75
6668,2009,0.5
6669,2009,0.1
6670,2009,0.1
6671,2009,0.25
6672,2009,0.25
6673,2009,45.1
6674,2009,3.0
6675,2009,0.1
6676,2009,1.0
6677,2009,0.1
6678,2009,0.5
6679,2009,1.5
6680,2009,2.0
6681,2009,0.2
6682,2009,2.0
6683,2009,12.0
6684,2009,0.1
6685,2009,1.0
6686,2009,1.0
6687,2009,1.0
6688,2009,27.0
6689,2009,6.5
6690,2009,0.1
6691,2009,144.0
6692,2009,0.1
6693,2009,0.1
6694,2009,0.25
6695,2009,0.1
6696,2009,0.5
6697,2009,0.9
6698,2009,0.01
6699,2009,0.1
6700,2009,0.3
