,SongName,ArtistName,CALLSIGN,UNIQUE_ID,TimePlayed
2389,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,KRFX,KRFX1084,1970-01-01 00:00:01.403074699
2390,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,KSEG,KSEG0129,1970-01-01 00:00:01.403441965
2391,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,KSEG,KSEG0488,1970-01-01 00:00:01.403323165
2392,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,KSEG,KSEG0830,1970-01-01 00:00:01.403218766
2393,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,KSEG,KSEG1194,1970-01-01 00:00:01.403099956
2394,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,KSEG,KSEG1487,1970-01-01 00:00:01.402981144
2395,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,KSEG,KSEG1710,1970-01-01 00:00:01.402909160
2396,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,KSHE,KSHE0707,1970-01-01 00:00:01.403204384
2397,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,KSHE,KSHE1076,1970-01-01 00:00:01.403060378
2398,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,KZPS,KZPS0054,1970-01-01 00:00:01.403467092
2399,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,KZPS,KZPS0245,1970-01-01 00:00:01.403395111
2400,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,KZPS,KZPS0576,1970-01-01 00:00:01.403287094
2401,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,KZPS,KZPS1461,1970-01-01 00:00:01.402952296
2402,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,WCSX,WCSX0197,1970-01-01 00:00:01.403481256
2403,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,WCSX,WCSX0599,1970-01-01 00:00:01.403308446
2404,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,WCSX,WCSX0997,1970-01-01 00:00:01.403222065
2405,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,WCSX,WCSX1211,1970-01-01 00:00:01.403135643
2406,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,WCSX,WCSX1297,1970-01-01 00:00:01.403135643
2407,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,WCSX,WCSX1434,1970-01-01 00:00:01.403049246
2408,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,WCSX,WCSX1596,1970-01-01 00:00:01.402962854
2409,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,WCSX,WCSX1785,1970-01-01 00:00:01.402962855
2410,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,WMGK,WMGK0351,1970-01-01 00:00:01.403394849
2411,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,WMGK,WMGK0719,1970-01-01 00:00:01.403222070
2412,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,WMGK,WMGK1229,1970-01-01 00:00:01.403049251
2413,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,WMGK,WMGK1599,1970-01-01 00:00:01.402962860
2414,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,WNCX,WNCX0376,1970-01-01 00:00:01.403308462
2415,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,WNCX,WNCX0612,1970-01-01 00:00:01.403222081
2416,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,WNCX,WNCX0751,1970-01-01 00:00:01.403135658
2417,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,WNCX,WNCX1068,1970-01-01 00:00:01.403049263
2418,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,WNCX,WNCX1144,1970-01-01 00:00:01.402962870
2419,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,KCFX,KCFX0101,1970-01-01 00:00:01.403434739
2420,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,KCFX,KCFX1261,1970-01-01 00:00:01.402952347
2421,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,WOFX,WOFX0164,1970-01-01 00:00:01.403413149
2422,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,WOFX,WOFX1067,1970-01-01 00:00:01.403049530
2423,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,WOFX,WOFX1137,1970-01-01 00:00:01.402977533
2424,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,WOFX,WOFX1236,1970-01-01 00:00:01.402945156
2425,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,WLUP,WLUP0025,1970-01-01 00:00:01.403477942
2426,You Ain't Seen Nothin' Yet,Bachman-Turner Overdrive,WLUP,WLUP1655,1970-01-01 00:00:01.402891145
2427,Bad Company,Bad Company,KCFX,KCFX0152,1970-01-01 00:00:01.403413157
2428,Bad Company,Bad Company,KCFX,KCFX0532,1970-01-01 00:00:01.403272754
2429,Bad Company,Bad Company,KCFX,KCFX0843,1970-01-01 00:00:01.403150345
2430,Bad Company,Bad Company,KCFX,KCFX0948,1970-01-01 00:00:01.403107143
2431,Bad Company,Bad Company,KCFX,KCFX1375,1970-01-01 00:00:01.402905554
2432,Bad Company,Bad Company,KGB,KGB0551,1970-01-01 00:00:01.403297909
2433,Bad Company,Bad Company,KGB,KGB0964,1970-01-01 00:00:01.403150318
2434,Bad Company,Bad Company,KGB,KGB1167,1970-01-01 00:00:01.403074713
2435,Bad Company,Bad Company,KGLK,KGLK0237,1970-01-01 00:00:01.403405944
2436,Bad Company,Bad Company,KGLK,KGLK0654,1970-01-01 00:00:01.403272735
2437,Bad Company,Bad Company,KGLK,KGLK1057,1970-01-01 00:00:01.403137690
2438,Bad Company,Bad Company,KGLK,KGLK1657,1970-01-01 00:00:01.402900111
2439,Bad Company,Bad Company,KGON,KGON1259,1970-01-01 00:00:01.403006354
2440,Bad Company,Bad Company,KLOS,KLOS0872,1970-01-01 00:00:01.403117971
2441,Bad Company,Bad Company,KRFX,KRFX0495,1970-01-01 00:00:01.403305099
2442,Bad Company,Bad Company,KRFX,KRFX0692,1970-01-01 00:00:01.403229498
2443,Bad Company,Bad Company,KRFX,KRFX1034,1970-01-01 00:00:01.403103506
2444,Bad Company,Bad Company,KRFX,KRFX1517,1970-01-01 00:00:01.402883918
2445,Bad Company,Bad Company,KSEG,KSEG0125,1970-01-01 00:00:01.403441965
2446,Bad Company,Bad Company,KSEG,KSEG0521,1970-01-01 00:00:01.403315970
2447,Bad Company,Bad Company,KSEG,KSEG0734,1970-01-01 00:00:01.403247562
2448,Bad Company,Bad Company,KSEG,KSEG0889,1970-01-01 00:00:01.403200768
2449,Bad Company,Bad Company,KSEG,KSEG1114,1970-01-01 00:00:01.403128747
2450,Bad Company,Bad Company,KSEG,KSEG1715,1970-01-01 00:00:01.402909161
2451,Bad Company,Bad Company,KSHE,KSHE1319,1970-01-01 00:00:01.402937990
2452,Bad Company,Bad Company,KSLX,KSLX0268,1970-01-01 00:00:01.403132369
2453,Bad Company,Bad Company,KSLX,KSLX0845,1970-01-01 00:00:01.402894795
2454,Bad Company,Bad Company,KUFX,KUFX0460,1970-01-01 00:00:01.403326766
2455,Bad Company,Bad Company,KUFX,KUFX0618,1970-01-01 00:00:01.403276363
2456,Bad Company,Bad Company,KUFX,KUFX1036,1970-01-01 00:00:01.403132350
2457,Bad Company,Bad Company,KUFX,KUFX1197,1970-01-01 00:00:01.403074751
2458,Bad Company,Bad Company,KUFX,KUFX1439,1970-01-01 00:00:01.402977553
2459,Bad Company,Bad Company,KUFX,KUFX1617,1970-01-01 00:00:01.402919946
2460,Bad Company,Bad Company,KZEP,KZEP0225,1970-01-01 00:00:01.403402307
2461,Bad Company,Bad Company,KZEP,KZEP0367,1970-01-01 00:00:01.403348312
2462,Bad Company,Bad Company,KZEP,KZEP0574,1970-01-01 00:00:01.403272724
2463,Bad Company,Bad Company,KZEP,KZEP0757,1970-01-01 00:00:01.403207926
2464,Bad Company,Bad Company,KZEP,KZEP0919,1970-01-01 00:00:01.403146714
2465,Bad Company,Bad Company,KZEP,KZEP0939,1970-01-01 00:00:01.403139510
2466,Bad Company,Bad Company,KZEP,KZEP1105,1970-01-01 00:00:01.403071113
2467,Bad Company,Bad Company,KZEP,KZEP1472,1970-01-01 00:00:01.402916310
2468,Bad Company,Bad Company,KZOK,KZOK0137,1970-01-01 00:00:01.403394863
2469,Bad Company,Bad Company,KZOK,KZOK0345,1970-01-01 00:00:01.403222085
2470,Bad Company,Bad Company,KZOK,KZOK0819,1970-01-01 00:00:01.402962875
2471,Bad Company,Bad Company,KZPS,KZPS0993,1970-01-01 00:00:01.403146694
2472,Bad Company,Bad Company,KZPS,KZPS1052,1970-01-01 00:00:01.403128685
2473,Bad Company,Bad Company,KZPS,KZPS1316,1970-01-01 00:00:01.403006302
2474,Bad Company,Bad Company,WAXQ,WAXQ0912,1970-01-01 00:00:01.403143093
2475,Bad Company,Bad Company,WBGG,WBGG0304,1970-01-01 00:00:01.403384307
2476,Bad Company,Bad Company,WBGG,WBGG0949,1970-01-01 00:00:01.403143105
2477,Bad Company,Bad Company,WBGG,WBGG1027,1970-01-01 00:00:01.403114292
2478,Bad Company,Bad Company,WBIG,WBIG0355,1970-01-01 00:00:01.403351895
2479,Bad Company,Bad Company,WBIG,WBIG0735,1970-01-01 00:00:01.403222308
2480,Bad Company,Bad Company,WBIG,WBIG0962,1970-01-01 00:00:01.403143102
2481,Bad Company,Bad Company,WBIG,WBIG1130,1970-01-01 00:00:01.403081889
2482,Bad Company,Bad Company,WBIG,WBIG1623,1970-01-01 00:00:01.402883912
2483,Bad Company,Bad Company,WCSX,WCSX0151,1970-01-01 00:00:01.403481256
2484,Bad Company,Bad Company,WCSX,WCSX0359,1970-01-01 00:00:01.403394843
2485,Bad Company,Bad Company,WCSX,WCSX0637,1970-01-01 00:00:01.403308446
2486,Bad Company,Bad Company,WCSX,WCSX1123,1970-01-01 00:00:01.403135643
2487,Bad Company,Bad Company,WCSX,WCSX1308,1970-01-01 00:00:01.403135643
2488,Bad Company,Bad Company,WCSX,WCSX1503,1970-01-01 00:00:01.403049246
2489,Bad Company,Bad Company,WCSX,WCSX1634,1970-01-01 00:00:01.402962854
2490,Bad Company,Bad Company,WCSX,WCSX1833,1970-01-01 00:00:01.402962855
2491,Bad Company,Bad Company,WDVE,WDVE0223,1970-01-01 00:00:01.403384314
2492,Bad Company,Bad Company,WDVE,WDVE0668,1970-01-01 00:00:01.403197118
2493,Bad Company,Bad Company,WDVE,WDVE0778,1970-01-01 00:00:01.403143112
2494,Bad Company,Bad Company,WDVE,WDVE0948,1970-01-01 00:00:01.403067512
2495,Bad Company,Bad Company,WLUP,WLUP0226,1970-01-01 00:00:01.403409527
2496,Bad Company,Bad Company,WLUP,WLUP0555,1970-01-01 00:00:01.403305128
2497,Bad Company,Bad Company,WLUP,WLUP0882,1970-01-01 00:00:01.403189948
2498,Bad Company,Bad Company,WLUP,WLUP1197,1970-01-01 00:00:01.403081924
2499,Bad Company,Bad Company,WLUP,WLUP1500,1970-01-01 00:00:01.402948738
2500,Bad Company,Bad Company,WMGK,WMGK0255,1970-01-01 00:00:01.403394849
2501,Bad Company,Bad Company,WMGK,WMGK0394,1970-01-01 00:00:01.403394849
2502,Bad Company,Bad Company,WMGK,WMGK0538,1970-01-01 00:00:01.403308451
2503,Bad Company,Bad Company,WMGK,WMGK0855,1970-01-01 00:00:01.403222071
2504,Bad Company,Bad Company,WMGK,WMGK1195,1970-01-01 00:00:01.403049251
2505,Bad Company,Bad Company,WNCX,WNCX0187,1970-01-01 00:00:01.403394858
2506,Bad Company,Bad Company,WNCX,WNCX0518,1970-01-01 00:00:01.403222080
2507,Bad Company,Bad Company,WNCX,WNCX0985,1970-01-01 00:00:01.403049262
2508,Bad Company,Bad Company,WNCX,WNCX1286,1970-01-01 00:00:01.402962871
2509,Bad Company,Bad Company,WOFX,WOFX0084,1970-01-01 00:00:01.403456336
2510,Bad Company,Bad Company,WOFX,WOFX0375,1970-01-01 00:00:01.403330347
2511,Bad Company,Bad Company,WOFX,WOFX0701,1970-01-01 00:00:01.403207948
2512,Bad Company,Bad Company,WOFX,WOFX1032,1970-01-01 00:00:01.403060344
2513,Bad Company,Bad Company,WOFX,WOFX1384,1970-01-01 00:00:01.402880340
2514,Bad Company,Bad Company,WRFX,WRFX0398,1970-01-01 00:00:01.403305106
2515,Bad Company,Bad Company,WRFX,WRFX0680,1970-01-01 00:00:01.403200726
2516,Bad Company,Bad Company,WRFX,WRFX0824,1970-01-01 00:00:01.403143116
2517,Bad Company,Bad Company,WRFX,WRFX0985,1970-01-01 00:00:01.403074706
2518,Bad Company,Bad Company,WXGL,WXGL0878,1970-01-01 00:00:01.403202508
2519,Bad Company,Bad Company,WZLX,WZLX0392,1970-01-01 00:00:01.403308457
2520,Bad Company,Bad Company,WZLX,WZLX0502,1970-01-01 00:00:01.403222075
2521,Bad Company,Bad Company,WZLX,WZLX0787,1970-01-01 00:00:01.403049257
2522,Bad Company,Bad Company,WZLX,WZLX1098,1970-01-01 00:00:01.402962864
2523,Burnin' Sky,Bad Company,KGB,KGB0047,1970-01-01 00:00:01.403467116
2524,Burnin' Sky,Bad Company,KGB,KGB0357,1970-01-01 00:00:01.403366315
2525,Burnin' Sky,Bad Company,KGB,KGB0515,1970-01-01 00:00:01.403312335
2526,Burnin' Sky,Bad Company,KGB,KGB0709,1970-01-01 00:00:01.403240312
2527,Burnin' Sky,Bad Company,KGB,KGB0869,1970-01-01 00:00:01.403182710
2528,Burnin' Sky,Bad Company,KGB,KGB1517,1970-01-01 00:00:01.402916313
2529,Burnin' Sky,Bad Company,KGLK,KGLK0493,1970-01-01 00:00:01.403323137
2530,Burnin' Sky,Bad Company,KGLK,KGLK0687,1970-01-01 00:00:01.403261921
2531,Burnin' Sky,Bad Company,KGLK,KGLK1031,1970-01-01 00:00:01.403144899
2532,Burnin' Sky,Bad Company,KGLK,KGLK1520,1970-01-01 00:00:01.402948729
2533,Burnin' Sky,Bad Company,KGON,KGON0396,1970-01-01 00:00:01.403319556
2534,Burnin' Sky,Bad Company,KGON,KGON0614,1970-01-01 00:00:01.403247550
2535,Burnin' Sky,Bad Company,KGON,KGON1087,1970-01-01 00:00:01.403092746
2536,Burnin' Sky,Bad Company,KGON,KGON1205,1970-01-01 00:00:01.403053139
2537,Burnin' Sky,Bad Company,KGON,KGON1591,1970-01-01 00:00:01.402898356
2538,Burnin' Sky,Bad Company,KUFX,KUFX0105,1970-01-01 00:00:01.403445564
2539,Burnin' Sky,Bad Company,KUFX,KUFX0787,1970-01-01 00:00:01.403222368
2540,Burnin' Sky,Bad Company,KUFX,KUFX1066,1970-01-01 00:00:01.403121554
2541,Burnin' Sky,Bad Company,KUFX,KUFX1667,1970-01-01 00:00:01.402901967
2542,Burnin' Sky,Bad Company,KZEP,KZEP0120,1970-01-01 00:00:01.403438311
2543,Burnin' Sky,Bad Company,KZEP,KZEP0272,1970-01-01 00:00:01.403384320
2544,Burnin' Sky,Bad Company,KZEP,KZEP0670,1970-01-01 00:00:01.403236708
2545,Burnin' Sky,Bad Company,KZEP,KZEP0734,1970-01-01 00:00:01.403218726
2546,Burnin' Sky,Bad Company,KZEP,KZEP1247,1970-01-01 00:00:01.402991933
2547,Burnin' Sky,Bad Company,KZPS,KZPS0713,1970-01-01 00:00:01.403236688
2548,Burnin' Sky,Bad Company,WAXQ,WAXQ0648,1970-01-01 00:00:01.403233087
2549,Burnin' Sky,Bad Company,WBGG,WBGG0712,1970-01-01 00:00:01.403233097
2550,Burnin' Sky,Bad Company,WBIG,WBIG0700,1970-01-01 00:00:01.403233094
2551,Burnin' Sky,Bad Company,WCSX,WCSX1233,1970-01-01 00:00:01.403135643
2552,Burnin' Sky,Bad Company,WDVE,WDVE0560,1970-01-01 00:00:01.403233104
2553,Burnin' Sky,Bad Company,WLUP,WLUP0061,1970-01-01 00:00:01.403467131
2554,Burnin' Sky,Bad Company,WLUP,WLUP0363,1970-01-01 00:00:01.403362731
2555,Burnin' Sky,Bad Company,WLUP,WLUP1480,1970-01-01 00:00:01.402955937
2556,Burnin' Sky,Bad Company,WNCX,WNCX1241,1970-01-01 00:00:01.402962871
2557,Burnin' Sky,Bad Company,WRFX,WRFX0588,1970-01-01 00:00:01.403233108
2558,Burnin' Sky,Bad Company,KCFX,KCFX0241,1970-01-01 00:00:01.403380756
2559,Burnin' Sky,Bad Company,KCFX,KCFX0518,1970-01-01 00:00:01.403276351
2560,Burnin' Sky,Bad Company,KCFX,KCFX0811,1970-01-01 00:00:01.403161156
2561,Burnin' Sky,Bad Company,KCFX,KCFX1094,1970-01-01 00:00:01.403049540
2562,Burnin' Sky,Bad Company,KCFX,KCFX1298,1970-01-01 00:00:01.402937961
2563,Burnin' Sky,Bad Company,WOFX,WOFX0069,1970-01-01 00:00:01.403459935
2564,Can't Get Enough,Bad Company,KCFX,KCFX0334,1970-01-01 00:00:01.403348345
2565,Can't Get Enough,Bad Company,KCFX,KCFX0897,1970-01-01 00:00:01.403128739
2566,Can't Get Enough,Bad Company,KGB,KGB0199,1970-01-01 00:00:01.403416723
2567,Can't Get Enough,Bad Company,KGB,KGB1351,1970-01-01 00:00:01.402981110
2568,Can't Get Enough,Bad Company,KGB,KGB1540,1970-01-01 00:00:01.402905528
2569,Can't Get Enough,Bad Company,KSEG,KSEG0388,1970-01-01 00:00:01.403359155
2570,Can't Get Enough,Bad Company,KSHE,KSHE0302,1970-01-01 00:00:01.403359173
2571,Can't Get Enough,Bad Company,KSHE,KSHE0671,1970-01-01 00:00:01.403218787
2572,Can't Get Enough,Bad Company,KSHE,KSHE1024,1970-01-01 00:00:01.403081964
2573,Can't Get Enough,Bad Company,KSHE,KSHE1304,1970-01-01 00:00:01.402941592
2574,Can't Get Enough,Bad Company,KZEP,KZEP0185,1970-01-01 00:00:01.403413126
2575,Can't Get Enough,Bad Company,KZEP,KZEP1289,1970-01-01 00:00:01.402977512
2576,Can't Get Enough,Bad Company,KZOK,KZOK0187,1970-01-01 00:00:01.403308466
2577,Can't Get Enough,Bad Company,KZPS,KZPS1390,1970-01-01 00:00:01.402977491
2578,Can't Get Enough,Bad Company,WAXQ,WAXQ1322,1970-01-01 00:00:01.402973890
2579,Can't Get Enough,Bad Company,WBGG,WBGG1289,1970-01-01 00:00:01.402973900
2580,Can't Get Enough,Bad Company,WBIG,WBIG1368,1970-01-01 00:00:01.402973897
2581,Can't Get Enough,Bad Company,WCSX,WCSX0211,1970-01-01 00:00:01.403481256
2582,Can't Get Enough,Bad Company,WCSX,WCSX0921,1970-01-01 00:00:01.403222065
2583,Can't Get Enough,Bad Company,WCSX,WCSX1374,1970-01-01 00:00:01.403049246
2584,Can't Get Enough,Bad Company,WCSX,WCSX1540,1970-01-01 00:00:01.403049247
2585,Can't Get Enough,Bad Company,WCSX,WCSX1616,1970-01-01 00:00:01.402962854
2586,Can't Get Enough,Bad Company,WDVE,WDVE1110,1970-01-01 00:00:01.402973907
2587,Can't Get Enough,Bad Company,WLUP,WLUP1696,1970-01-01 00:00:01.402880335
2588,Can't Get Enough,Bad Company,WMGK,WMGK0130,1970-01-01 00:00:01.403481261
2589,Can't Get Enough,Bad Company,WMGK,WMGK0507,1970-01-01 00:00:01.403308451
2590,Can't Get Enough,Bad Company,WMGK,WMGK0906,1970-01-01 00:00:01.403222071
2591,Can't Get Enough,Bad Company,WMGK,WMGK1050,1970-01-01 00:00:01.403135648
2592,Can't Get Enough,Bad Company,WMGK,WMGK1581,1970-01-01 00:00:01.402962859
2593,Can't Get Enough,Bad Company,WOFX,WOFX0289,1970-01-01 00:00:01.403377152
2594,Can't Get Enough,Bad Company,WOFX,WOFX0564,1970-01-01 00:00:01.403269140
2595,Can't Get Enough,Bad Company,WOFX,WOFX0889,1970-01-01 00:00:01.403128731
2596,Can't Get Enough,Bad Company,WOFX,WOFX1338,1970-01-01 00:00:01.402891150
2597,Can't Get Enough,Bad Company,WRFX,WRFX1183,1970-01-01 00:00:01.402973910
2598,Can't Get Enough,Bad Company,WXGL,WXGL0149,1970-01-01 00:00:01.403434716
2599,Can't Get Enough,Bad Company,WXGL,WXGL0516,1970-01-01 00:00:01.403314109
2600,Can't Get Enough,Bad Company,WXGL,WXGL0762,1970-01-01 00:00:01.403236715
2601,Can't Get Enough,Bad Company,WXGL,WXGL0879,1970-01-01 00:00:01.403202508
2602,Can't Get Enough,Bad Company,WXGL,WXGL1296,1970-01-01 00:00:01.403072889
2603,Can't Get Enough,Bad Company,WXGL,WXGL1605,1970-01-01 00:00:01.402939709
2604,Can't Get Enough,Bad Company,WXGL,WXGL1781,1970-01-01 00:00:01.402882103
2605,Feel Like Makin' Love,Bad Company,KGB,KGB0079,1970-01-01 00:00:01.403456317
2606,Feel Like Makin' Love,Bad Company,KGB,KGB0304,1970-01-01 00:00:01.403384324
2607,Feel Like Makin' Love,Bad Company,KGB,KGB0978,1970-01-01 00:00:01.403146718
2608,Feel Like Makin' Love,Bad Company,KGB,KGB1283,1970-01-01 00:00:01.403006326
2609,Feel Like Makin' Love,Bad Company,KGB,KGB1319,1970-01-01 00:00:01.402991936
2610,Feel Like Makin' Love,Bad Company,KGB,KGB1484,1970-01-01 00:00:01.402927135
2611,Feel Like Makin' Love,Bad Company,KGLK,KGLK0029,1970-01-01 00:00:01.403472505
2612,Feel Like Makin' Love,Bad Company,KGLK,KGLK0387,1970-01-01 00:00:01.403357293
2613,Feel Like Makin' Love,Bad Company,KGLK,KGLK0753,1970-01-01 00:00:01.403236718
2614,Feel Like Makin' Love,Bad Company,KGLK,KGLK1076,1970-01-01 00:00:01.403132317
2615,Feel Like Makin' Love,Bad Company,KGLK,KGLK1383,1970-01-01 00:00:01.402993713
2616,Feel Like Makin' Love,Bad Company,KGON,KGON0448,1970-01-01 00:00:01.403301536
2617,Feel Like Makin' Love,Bad Company,KGON,KGON0844,1970-01-01 00:00:01.403171948
2618,Feel Like Makin' Love,Bad Company,KGON,KGON1161,1970-01-01 00:00:01.403067547
2619,Feel Like Makin' Love,Bad Company,KLOS,KLOS0024,1970-01-01 00:00:01.403459946
2620,Feel Like Makin' Love,Bad Company,KLOS,KLOS0321,1970-01-01 00:00:01.403337560
2621,Feel Like Makin' Love,Bad Company,KLOS,KLOS0844,1970-01-01 00:00:01.403128743
2622,Feel Like Makin' Love,Bad Company,KRFX,KRFX0084,1970-01-01 00:00:01.403449111
2623,Feel Like Makin' Love,Bad Company,KRFX,KRFX0453,1970-01-01 00:00:01.403319520
2624,Feel Like Makin' Love,Bad Company,KRFX,KRFX0816,1970-01-01 00:00:01.403186322
2625,Feel Like Makin' Love,Bad Company,KRFX,KRFX1303,1970-01-01 00:00:01.402966700
2626,Feel Like Makin' Love,Bad Company,KRFX,KRFX1476,1970-01-01 00:00:01.402894720
2627,Feel Like Makin' Love,Bad Company,KSEG,KSEG0016,1970-01-01 00:00:01.403477960
2628,Feel Like Makin' Love,Bad Company,KSEG,KSEG0335,1970-01-01 00:00:01.403377168
2629,Feel Like Makin' Love,Bad Company,KSEG,KSEG0653,1970-01-01 00:00:01.403272762
2630,Feel Like Makin' Love,Bad Company,KSEG,KSEG0975,1970-01-01 00:00:01.403171959
2631,Feel Like Makin' Love,Bad Company,KSEG,KSEG1294,1970-01-01 00:00:01.403071151
2632,Feel Like Makin' Love,Bad Company,KSEG,KSEG1544,1970-01-01 00:00:01.402963151
2633,Feel Like Makin' Love,Bad Company,KSHE,KSHE0014,1970-01-01 00:00:01.403459970
2634,Feel Like Makin' Love,Bad Company,KSHE,KSHE0781,1970-01-01 00:00:01.403175569
2635,Feel Like Makin' Love,Bad Company,KSHE,KSHE1368,1970-01-01 00:00:01.402919960
2636,Feel Like Makin' Love,Bad Company,KUFX,KUFX0165,1970-01-01 00:00:01.403420359
2637,Feel Like Makin' Love,Bad Company,KUFX,KUFX0325,1970-01-01 00:00:01.403369950
2638,Feel Like Makin' Love,Bad Company,KUFX,KUFX0753,1970-01-01 00:00:01.403233153
2639,Feel Like Makin' Love,Bad Company,KUFX,KUFX1167,1970-01-01 00:00:01.403085572
2640,Feel Like Makin' Love,Bad Company,KUFX,KUFX1510,1970-01-01 00:00:01.402952359
2641,Feel Like Makin' Love,Bad Company,KZEP,KZEP0333,1970-01-01 00:00:01.403362713
2642,Feel Like Makin' Love,Bad Company,KZEP,KZEP0832,1970-01-01 00:00:01.403179107
2643,Feel Like Makin' Love,Bad Company,KZEP,KZEP1591,1970-01-01 00:00:01.402880316
2644,Feel Like Makin' Love,Bad Company,KZOK,KZOK0360,1970-01-01 00:00:01.403222085
2645,Feel Like Makin' Love,Bad Company,KZOK,KZOK0439,1970-01-01 00:00:01.403222086
2646,Feel Like Makin' Love,Bad Company,KZPS,KZPS0273,1970-01-01 00:00:01.403387913
2647,Feel Like Makin' Love,Bad Company,KZPS,KZPS0575,1970-01-01 00:00:01.403287094
2648,Feel Like Makin' Love,Bad Company,KZPS,KZPS0740,1970-01-01 00:00:01.403229488
2649,Feel Like Makin' Love,Bad Company,KZPS,KZPS0904,1970-01-01 00:00:01.403175491
2650,Feel Like Makin' Love,Bad Company,KZPS,KZPS1266,1970-01-01 00:00:01.403053091
2651,Feel Like Makin' Love,Bad Company,KZPS,KZPS1366,1970-01-01 00:00:01.402984713
2652,Feel Like Makin' Love,Bad Company,KZPS,KZPS1511,1970-01-01 00:00:01.402934284
2653,Feel Like Makin' Love,Bad Company,WAXQ,WAXQ0258,1970-01-01 00:00:01.403380703
2654,Feel Like Makin' Love,Bad Company,WAXQ,WAXQ0587,1970-01-01 00:00:01.403254695
2655,Feel Like Makin' Love,Bad Company,WAXQ,WAXQ0676,1970-01-01 00:00:01.403225907
2656,Feel Like Makin' Love,Bad Company,WAXQ,WAXQ0991,1970-01-01 00:00:01.403117909
2657,Feel Like Makin' Love,Bad Company,WAXQ,WAXQ1299,1970-01-01 00:00:01.402981083
2658,Feel Like Makin' Love,Bad Company,WBGG,WBGG0108,1970-01-01 00:00:01.403449108
2659,Feel Like Makin' Love,Bad Company,WBGG,WBGG0264,1970-01-01 00:00:01.403395118
2660,Feel Like Makin' Love,Bad Company,WBGG,WBGG0741,1970-01-01 00:00:01.403225917
2661,Feel Like Makin' Love,Bad Company,WBGG,WBGG1266,1970-01-01 00:00:01.402981093
2662,Feel Like Makin' Love,Bad Company,WBGG,WBGG1382,1970-01-01 00:00:01.402941518
2663,Feel Like Makin' Love,Bad Company,WBIG,WBIG0257,1970-01-01 00:00:01.403387916
2664,Feel Like Makin' Love,Bad Company,WBIG,WBIG0615,1970-01-01 00:00:01.403261893
2665,Feel Like Makin' Love,Bad Company,WBIG,WBIG1226,1970-01-01 00:00:01.403053094
2666,Feel Like Makin' Love,Bad Company,WBIG,WBIG1345,1970-01-01 00:00:01.402981090
2667,Feel Like Makin' Love,Bad Company,WBIG,WBIG1419,1970-01-01 00:00:01.402959507
2668,Feel Like Makin' Love,Bad Company,WCSX,WCSX0103,1970-01-01 00:00:01.403481256
2669,Feel Like Makin' Love,Bad Company,WCSX,WCSX0296,1970-01-01 00:00:01.403394843
2670,Feel Like Makin' Love,Bad Company,WCSX,WCSX0715,1970-01-01 00:00:01.403308447
2671,Feel Like Makin' Love,Bad Company,WCSX,WCSX0919,1970-01-01 00:00:01.403222065
2672,Feel Like Makin' Love,Bad Company,WCSX,WCSX1091,1970-01-01 00:00:01.403135643
2673,Feel Like Makin' Love,Bad Company,WCSX,WCSX1290,1970-01-01 00:00:01.403135643
2674,Feel Like Makin' Love,Bad Company,WCSX,WCSX1476,1970-01-01 00:00:01.403049246
