SongName,ArtistName,CALLSIGN,TIME,UNIQUE_ID
(Don't Fear) The Reaper,Blue Oyster Cult,WDVE,1403395124,WDVE0198
(Don't Fear) The Reaper,Blue Oyster Cult,WDVE,1403110703,WDVE0863
(Don't Fear) The Reaper,Blue Oyster Cult,WDVE,1402959517,WDVE1168
(Don't Fear) The Reaper,Blue Oyster Cult,WRFX,1403351908,WRFX0272
(Don't Fear) The Reaper,Blue Oyster Cult,WRFX,1403193522,WRFX0692
(Don't Fear) The Reaper,Blue Oyster Cult,WRFX,1403013511,WRFX1087
(Don't Fear) The Reaper,Blue Oyster Cult,WRFX,1402880312,WRFX1447
(Don't Fear) The Reaper,Blue Oyster Cult,KCFX,1403456343,KCFX0040
(Don't Fear) The Reaper,Blue Oyster Cult,KCFX,1403002756,KCFX1133
(Don't Fear) The Reaper,Blue Oyster Cult,KCFX,1402887557,KCFX1421
(Don't Fear) The Reaper,Blue Oyster Cult,KLOS,1403420351,KLOS0085
(Don't Fear) The Reaper,Blue Oyster Cult,KLOS,1403341161,KLOS0308
(Don't Fear) The Reaper,Blue Oyster Cult,KZOK,1403394863,KZOK0095
(Don't Fear) The Reaper,Blue Oyster Cult,KZOK,1403049267,KZOK0737
(Don't Fear) The Reaper,Blue Oyster Cult,WOFX,1403351935,WOFX0354
(Don't Fear) The Reaper,Blue Oyster Cult,WOFX,1403056729,WOFX1034
(Don't Fear) The Reaper,Blue Oyster Cult,WOFX,1402880340,WOFX1375
(Don't Fear) The Reaper,Blue Oyster Cult,WZLX,1403049256,WZLX0776
(Don't Fear) The Reaper,Blue Oyster Cult,WZLX,1402962865,WZLX1159
(Don't Fear) The Reaper,Blue Oyster Cult,KZOK,1403308466,KZOK0210
(Don't Fear) The Reaper,Blue Oyster Cult,KZOK,1403135662,KZOK0487
(Don't Fear) The Reaper,Blue Oyster Cult,WNCX,1403308462,WNCX0375
(Don't Fear) The Reaper,Blue Oyster Cult,WNCX,1403222081,WNCX0591
(Don't Fear) The Reaper,Blue Oyster Cult,WNCX,1403135658,WNCX0692
(Don't Fear) The Reaper,Blue Oyster Cult,WZLX,1403308456,WZLX0257
(Don't Fear) The Reaper,Blue Oyster Cult,KGLK,1403474333,KGLK0022
(Don't Fear) The Reaper,Blue Oyster Cult,KGLK,1403416730,KGLK0194
(Don't Fear) The Reaper,Blue Oyster Cult,KGLK,1403360897,KGLK0378
(Don't Fear) The Reaper,Blue Oyster Cult,KGLK,1403288896,KGLK0612
(Don't Fear) The Reaper,Blue Oyster Cult,KGLK,1403139520,KGLK1054
(Don't Fear) The Reaper,Blue Oyster Cult,KGLK,1402885713,KGLK1710
(Don't Fear) The Reaper,Blue Oyster Cult,KSLX,1403112507,KSLX0332
(Don't Fear) The Reaper,Blue Oyster Cult,KSLX,1402923596,KSLX0759
(Don't Fear) The Reaper,Blue Oyster Cult,WNCX,1403394858,WNCX0168
(Don't Fear) The Reaper,Blue Oyster Cult,WNCX,1403049262,WNCX0991
(Don't Fear) The Reaper,Blue Oyster Cult,WXGL,1403459919,WXGL0071
(Don't Fear) The Reaper,Blue Oyster Cult,WXGL,1403332101,WXGL0464
(Don't Fear) The Reaper,Blue Oyster Cult,WXGL,1403267298,WXGL0661
(Don't Fear) The Reaper,Blue Oyster Cult,WXGL,1403233118,WXGL0774
(Don't Fear) The Reaper,Blue Oyster Cult,WXGL,1403128715,WXGL1120
(Don't Fear) The Reaper,Blue Oyster Cult,WXGL,1403087309,WXGL1244
(Don't Fear) The Reaper,Blue Oyster Cult,WXGL,1402934312,WXGL1620
(Don't Fear) The Reaper,Blue Oyster Cult,KZPS,1403049484,KZPS1287
Bucks Boogie,Blue Oyster Cult,WNCX,1403481272,WNCX0078
Burnin' for You,Blue Oyster Cult,KZOK,1403394863,KZOK0097
Burnin' for You,Blue Oyster Cult,KZOK,1403135663,KZOK0535
Burnin' for You,Blue Oyster Cult,WLUP,1402891145,WLUP1662
Burnin' for You,Blue Oyster Cult,WZLX,1403308456,WZLX0285
Burnin' for You,Blue Oyster Cult,WZLX,1403135653,WZLX0709
Burnin' for You,Blue Oyster Cult,KCFX,1403229542,KCFX0647
Burnin' for You,Blue Oyster Cult,KGON,1403326750,KGON0373
Burnin' for You,Blue Oyster Cult,KGON,1403182733,KGON0804
Burnin' for You,Blue Oyster Cult,KGON,1403161152,KGON0876
Burnin' for You,Blue Oyster Cult,KGON,1403056733,KGON1190
Burnin' for You,Blue Oyster Cult,KLOS,1403405967,KLOS0128
Burnin' for You,Blue Oyster Cult,KLOS,1403359150,KLOS0265
Burnin' for You,Blue Oyster Cult,KLOS,1403301545,KLOS0428
Burnin' for You,Blue Oyster Cult,KLOS,1403236742,KLOS0571
Burnin' for You,Blue Oyster Cult,KLOS,1403193562,KLOS0690
Burnin' for You,Blue Oyster Cult,KUFX,1403391580,KUFX0266
Burnin' for You,Blue Oyster Cult,KUFX,1403333968,KUFX0440
Burnin' for You,Blue Oyster Cult,KUFX,1403276363,KUFX0613
Burnin' for You,Blue Oyster Cult,KUFX,1403171963,KUFX0929
Burnin' for You,Blue Oyster Cult,KUFX,1402880363,KUFX1742
Burnin' for You,Blue Oyster Cult,KZOK,1403222085,KZOK0319
Burnin' for You,Blue Oyster Cult,KZOK,1403049267,KZOK0775
Burnin' for You,Blue Oyster Cult,WLUP,1403315950,WLUP0512
Burnin' for You,Blue Oyster Cult,WLUP,1403139528,WLUP1038
Burnin' for You,Blue Oyster Cult,WNCX,1403308462,WNCX0406
Burnin' for You,Blue Oyster Cult,WNCX,1403222080,WNCX0502
Burnin' for You,Blue Oyster Cult,WNCX,1402962871,WNCX1260
Burnin' for You,Blue Oyster Cult,WZLX,1403049258,WZLX0951
Burnin' for You,Blue Oyster Cult,WZLX,1402962864,WZLX1055
Burnin' for You,Blue Oyster Cult,KSEG,1403452755,KSEG0096
Burnin' for You,Blue Oyster Cult,KSEG,1403265557,KSEG0674
Burnin' for You,Blue Oyster Cult,KSEG,1403150352,KSEG1043
Burnin' for You,Blue Oyster Cult,KSEG,1403049550,KSEG1383
Burnin' for You,Blue Oyster Cult,KSEG,1402923574,KSEG1675
Burnin' for You,Blue Oyster Cult,KGB,1403384324,KGB0299
Burnin' for You,Blue Oyster Cult,KGLK,1403427525,KGLK0180
Burnin' for You,Blue Oyster Cult,KGLK,1403296090,KGLK0592
Burnin' for You,Blue Oyster Cult,KGLK,1402878499,KGLK1744
Burnin' for You,Blue Oyster Cult,KRFX,1403283508,KRFX0560
Burnin' for You,Blue Oyster Cult,KRFX,1403049495,KRFX1177
Burnin' for You,Blue Oyster Cult,KRFX,1402988298,KRFX1234
Burnin' for You,Blue Oyster Cult,KSHE,1403333983,KSHE0377
Burnin' for You,Blue Oyster Cult,KSHE,1403189985,KSHE0747
Burnin' for You,Blue Oyster Cult,KSHE,1402919960,KSHE1367
Burnin' for You,Blue Oyster Cult,KSLX,1403215192,KSLX0043
Burnin' for You,Blue Oyster Cult,KSLX,1403161186,KSLX0206
Burnin' for You,Blue Oyster Cult,KZEP,1403438311,KZEP0113
Burnin' for You,Blue Oyster Cult,KZEP,1403377129,KZEP0292
Burnin' for You,Blue Oyster Cult,KZEP,1403305109,KZEP0500
Burnin' for You,Blue Oyster Cult,KZEP,1403161127,KZEP0867
Burnin' for You,Blue Oyster Cult,KZEP,1403089127,KZEP1072
Burnin' for You,Blue Oyster Cult,KZEP,1403009931,KZEP1213
Burnin' for You,Blue Oyster Cult,KZEP,1402930709,KZEP1422
Burnin' for You,Blue Oyster Cult,KZPS,1403146694,KZPS1001
Burnin' for You,Blue Oyster Cult,KZPS,1403121491,KZPS1072
Burnin' for You,Blue Oyster Cult,WAXQ,1403445501,WAXQ0066
Burnin' for You,Blue Oyster Cult,WAXQ,1403387910,WAXQ0231
Burnin' for You,Blue Oyster Cult,WAXQ,1403330302,WAXQ0382
Burnin' for You,Blue Oyster Cult,WAXQ,1403204303,WAXQ0736
Burnin' for You,Blue Oyster Cult,WAXQ,1402959500,WAXQ1372
Burnin' for You,Blue Oyster Cult,WAXQ,1402912690,WAXQ1497
Burnin' for You,Blue Oyster Cult,WBGG,1403431102,WBGG0161
Burnin' for You,Blue Oyster Cult,WBGG,1403290697,WBGG0577
Burnin' for You,Blue Oyster Cult,WBIG,1403380710,WBIG0280
Burnin' for You,Blue Oyster Cult,WBIG,1403337506,WBIG0402
Burnin' for You,Blue Oyster Cult,WBIG,1403283502,WBIG0561
Burnin' for You,Blue Oyster Cult,WBIG,1403085514,WBIG1125
Burnin' for You,Blue Oyster Cult,WBIG,1402945113,WBIG1461
Burnin' for You,Blue Oyster Cult,WCSX,1403481256,WCSX0100
Burnin' for You,Blue Oyster Cult,WCSX,1403481256,WCSX0213
Burnin' for You,Blue Oyster Cult,WCSX,1403394843,WCSX0317
Burnin' for You,Blue Oyster Cult,WCSX,1403308446,WCSX0528
Burnin' for You,Blue Oyster Cult,WCSX,1403308447,WCSX0749
Burnin' for You,Blue Oyster Cult,WCSX,1403135643,WCSX1092
Burnin' for You,Blue Oyster Cult,WCSX,1403135643,WCSX1257
Burnin' for You,Blue Oyster Cult,WCSX,1403049247,WCSX1551
Burnin' for You,Blue Oyster Cult,WCSX,1402962854,WCSX1604
Burnin' for You,Blue Oyster Cult,WDVE,1403243911,WDVE0522
Burnin' for You,Blue Oyster Cult,WMGK,1403481260,WMGK0044
Burnin' for You,Blue Oyster Cult,WMGK,1403394849,WMGK0386
Burnin' for You,Blue Oyster Cult,WMGK,1403308451,WMGK0534
Burnin' for You,Blue Oyster Cult,WMGK,1403222071,WMGK0910
Burnin' for You,Blue Oyster Cult,WMGK,1403135648,WMGK1066
Burnin' for You,Blue Oyster Cult,WMGK,1402962859,WMGK1413
Burnin' for You,Blue Oyster Cult,WNCX,1403481272,WNCX0079
Burnin' for You,Blue Oyster Cult,WNCX,1403394859,WNCX0234
Burnin' for You,Blue Oyster Cult,WNCX,1403049262,WNCX0902
Burnin' for You,Blue Oyster Cult,WRFX,1403470718,WRFX0021
Burnin' for You,Blue Oyster Cult,WRFX,1403243915,WRFX0550
Burnin' for You,Blue Oyster Cult,WRFX,1403013511,WRFX1088
Burnin' for You,Blue Oyster Cult,WXGL,1403429297,WXGL0164
Burnin' for You,Blue Oyster Cult,WXGL,1403396909,WXGL0267
Burnin' for You,Blue Oyster Cult,WXGL,1403317708,WXGL0502
Burnin' for You,Blue Oyster Cult,WXGL,1403287122,WXGL0598
Burnin' for You,Blue Oyster Cult,WXGL,1403161134,WXGL1022
Burnin' for You,Blue Oyster Cult,WXGL,1403103525,WXGL1198
Burnin' for You,Blue Oyster Cult,WXGL,1403069293,WXGL1310
Burnin' for You,Blue Oyster Cult,WXGL,1403000905,WXGL1415
Burnin' for You,Blue Oyster Cult,WXGL,1402961300,WXGL1544
Burnin' for You,Blue Oyster Cult,WXGL,1402883940,WXGL1775
Burnin' for You,Blue Oyster Cult,KCFX,1402955949,KCFX1254
Burnin' for You,Blue Oyster Cult,WOFX,1403283540,WOFX0525
Burnin' for You,Blue Oyster Cult,WOFX,1403179132,WOFX0782
Burnin' for You,Blue Oyster Cult,WOFX,1402952339,WOFX1214
Burnin' for You,Blue Oyster Cult,KCFX,1403366343,KCFX0277
Burnin' for You,Blue Oyster Cult,KCFX,1403092750,KCFX0989
Burnin' for You,Blue Oyster Cult,WOFX,1403395154,WOFX0236
Godzilla,Blue Oyster Cult,KLOS,1403283552,KLOS0478
Godzilla,Blue Oyster Cult,KZOK,1403394863,KZOK0096
Godzilla,Blue Oyster Cult,WZLX,1402962864,WZLX0996
Godzilla,Blue Oyster Cult,KRFX,1403405923,KRFX0213
Godzilla,Blue Oyster Cult,KRFX,1403049495,KRFX1178
Godzilla,Blue Oyster Cult,KRFX,1402988298,KRFX1233
Godzilla,Blue Oyster Cult,KRFX,1402891117,KRFX1487
Godzilla,Blue Oyster Cult,WDVE,1403207919,WDVE0633
Godzilla,Blue Oyster Cult,WDVE,1403013508,WDVE1036
I Love the Night,Blue Oyster Cult,WNCX,1403394858,WNCX0109
I Love the Night,Blue Oyster Cult,WNCX,1403394859,WNCX0233
Summertime Blues,Blue Oyster Cult,KZOK,1403222085,KZOK0368
Song 2,Blur,KLOS,1403402341,KLOS0139
Song 2,Blur,KLOS,1403233145,KLOS0592
Song 2,Blur,KLOS,1403063949,KLOS1000
Just Like A Woman,Bob Dylan,KSHE,1403438373,KSHE0078
Knockin' On Heaven's Door,Bob Dylan,KGON,1403459939,KGON0038
Knockin' On Heaven's Door,Bob Dylan,KGON,1403247550,KGON0609
Knockin' On Heaven's Door,Bob Dylan,KGON,1403204354,KGON0750
Knockin' On Heaven's Door,Bob Dylan,KGON,1403009971,KGON1246
Knockin' On Heaven's Door,Bob Dylan,KGON,1402894757,KGON1598
Knockin' On Heaven's Door,Bob Dylan,KLOS,1403413161,KLOS0102
Knockin' On Heaven's Door,Bob Dylan,KSEG,1403445560,KSEG0116
Knockin' On Heaven's Door,Bob Dylan,KSEG,1403330364,KSEG0470
Knockin' On Heaven's Door,Bob Dylan,KSEG,1403225972,KSEG0808
Knockin' On Heaven's Door,Bob Dylan,KSEG,1403117975,KSEG1144
Knockin' On Heaven's Door,Bob Dylan,KSEG,1402916350,KSEG1691
Knockin' On Heaven's Door,Bob Dylan,KSLX,1403188130,KSLX0123
Knockin' On Heaven's Door,Bob Dylan,KSLX,1403085594,KSLX0412
Knockin' On Heaven's Door,Bob Dylan,KSLX,1402963176,KSLX0636
Knockin' On Heaven's Door,Bob Dylan,KSLX,1402898393,KSLX0833
Knockin' On Heaven's Door,Bob Dylan,KZPS,1403002705,KZPS1328
Knockin' On Heaven's Door,Bob Dylan,WAXQ,1403355489,WAXQ0325
Knockin' On Heaven's Door,Bob Dylan,WAXQ,1403121488,WAXQ0980
Knockin' On Heaven's Door,Bob Dylan,WMGK,1403481260,WMGK0016
Knockin' On Heaven's Door,Bob Dylan,WMGK,1403049251,WMGK1314
Knockin' On Heaven's Door,Bob Dylan,WMGK,1402962860,WMGK1640
Knockin' On Heaven's Door,Bob Dylan,WZLX,1403222075,WZLX0436
Like a Rolling Stone,Bob Dylan,KZOK,1403394863,KZOK0114
Like a Rolling Stone,Bob Dylan,WMGK,1403481261,WMGK0115
Like a Rolling Stone,Bob Dylan,WZLX,1403049258,WZLX0943
Positively 4th Street,Bob Dylan,WAXQ,1402963090,WAXQ1363
Positively 4th Street,Bob Dylan,WZLX,1403481266,WZLX0023
Positively 4th Street,Bob Dylan,WZLX,1403135654,WZLX0736
Subterranean Homesick Blues,Bob Dylan,WNCX,1403394858,WNCX0111
Tangled Up In Blue,Bob Dylan,KGB,1403269121,KGB0630
Tangled Up In Blue,Bob Dylan,WZLX,1403308457,WZLX0314
Tangled Up In Blue,Bob Dylan,WZLX,1403135652,WZLX0586
Tangled Up In Blue,Bob Dylan,WZLX,1403049258,WZLX0960
Tangled Up In Blue,Bob Dylan,WZLX,1402962864,WZLX1063
Exodus,Bob Marley,KSEG,1403240348,KSEG0760
Jamming,Bob Marley,KUFX,1403229554,KUFX0764
Jamming,Bob Marley,KSEG,1403474361,KSEG0032
Jamming,Bob Marley,KSEG,1403323165,KSEG0498
Jamming,Bob Marley,KSEG,1403114344,KSEG1155
Jamming,Bob Marley,KSEG,1402970958,KSEG1529
"No Woman, No Cry",Bob Marley,KUFX,1402984777,KUFX1414
One Love,Bob Marley,KUFX,1403387975,KUFX0272
One Love,Bob Marley,KUFX,1403085572,KUFX1164
Stir It Up,Bob Marley,KUFX,1403402349,KUFX0230
Stir It Up,Bob Marley,KUFX,1403204369,KUFX0828
Three Little Birds,Bob Marley,WAXQ,1403341103,WAXQ0358
Against The Wind,Bob Seger,KSEG,1403445560,KSEG0118
Against The Wind,Bob Seger,KSEG,1403161164,KSEG1006
Against The Wind,Bob Seger,KSEG,1403092757,KSEG1232
Against The Wind,Bob Seger,KSEG,1402977549,KSEG1505
Against The Wind,Bob Seger,KSEG,1402880358,KSEG1802
Against The Wind,Bob Seger,KUFX,1403459954,KUFX0065
Against The Wind,Bob Seger,KUFX,1403409551,KUFX0208
Against The Wind,Bob Seger,KUFX,1403348356,KUFX0386
Against The Wind,Bob Seger,KUFX,1403207967,KUFX0819
Against The Wind,Bob Seger,KUFX,1402984777,KUFX1409
Against The Wind,Bob Seger,KUFX,1402930751,KUFX1583
Against The Wind,Bob Seger,WCSX,1403394843,WCSX0448
Against The Wind,Bob Seger,WCSX,1403308446,WCSX0640
Against The Wind,Bob Seger,WCSX,1402962854,WCSX1621
Against The Wind,Bob Seger,WLUP,1403413145,WLUP0207
Against The Wind,Bob Seger,WLUP,1403290729,WLUP0593
Against The Wind,Bob Seger,WLUP,1403125127,WLUP1078
Against The Wind,Bob Seger,WLUP,1402995549,WLUP1358
Against The Wind,Bob Seger,WMGK,1403481261,WMGK0174
Against The Wind,Bob Seger,WMGK,1403394849,WMGK0282
Against The Wind,Bob Seger,WMGK,1403135648,WMGK1090
Against The Wind,Bob Seger,WOFX,1403456336,WOFX0086
Against The Wind,Bob Seger,WOFX,1403240329,WOFX0604
Against The Wind,Bob Seger,KGB,1403254722,KGB0664
Against The Wind,Bob Seger,KRFX,1403323116,KRFX0446
Against The Wind,Bob Seger,KRFX,1403128696,KRFX0964
Against The Wind,Bob Seger,KRFX,1402901915,KRFX1454
Against The Wind,Bob Seger,KZOK,1403394863,KZOK0141
Against The Wind,Bob Seger,KZPS,1403452695,KZPS0093
Against The Wind,Bob Seger,KZPS,1403348292,KZPS0391
Against The Wind,Bob Seger,KZPS,1403247503,KZPS0674
Against The Wind,Bob Seger,WBIG,1402919887,WBIG1520
Against The Wind,Bob Seger,WDVE,1403459906,WDVE0039
Against The Wind,Bob Seger,WDVE,1403200722,WDVE0653
Against The Wind,Bob Seger,WRFX,1403243915,WRFX0547
Against The Wind,Bob Seger,WRFX,1402880312,WRFX1441
Against The Wind,Bob Seger,WZLX,1403394853,WZLX0151
Against The Wind,Bob Seger,WZLX,1403222076,WZLX0543
Against The Wind,Bob Seger,WZLX,1402962864,WZLX0997
Betty Lou's Gettin' Out Tonigh,Bob Seger,KSEG,1403233149,KSEG0780
Come to Poppa,Bob Seger,WNCX,1402962869,WNCX1131
Come to Poppa,Bob Seger,WZLX,1403394853,WZLX0152
Come to Poppa,Bob Seger,WZLX,1403222075,WZLX0523
Come to Poppa,Bob Seger,WZLX,1403049257,WZLX0867
Feel Like a Number,Bob Seger,KSHE,1403269183,KSHE0551
Feel Like a Number,Bob Seger,KSHE,1403135997,KSHE0893
Feel Like a Number,Bob Seger,KSHE,1402991991,KSHE1177
Feel Like a Number,Bob Seger,WNCX,1403308461,WNCX0274
Feel Like a Number,Bob Seger,WNCX,1403222081,WNCX0586
Feel Like a Number,Bob Seger,WNCX,1403135658,WNCX0732
Fire Down Below,Bob Seger,KGON,1403002752,KGON1267
Get Out of Denver,Bob Seger,KZOK,1403481276,KZOK0032
Her Strut,Bob Seger,KCFX,1403344747,KCFX0345
Her Strut,Bob Seger,KCFX,1403240340,KCFX0614
Her Strut,Bob Seger,KCFX,1403182737,KCFX0764
Her Strut,Bob Seger,KCFX,1403049540,KCFX1103
Her Strut,Bob Seger,KCFX,1402912743,KCFX1357
Her Strut,Bob Seger,KGLK,1402937941,KGLK1550
Her Strut,Bob Seger,KGON,1403413153,KGON0136
Her Strut,Bob Seger,KGON,1403362738,KGON0258
Her Strut,Bob Seger,KGON,1403164748,KGON0857
Her Strut,Bob Seger,KGON,1403121539,KGON1000
Her Strut,Bob Seger,KGON,1402984760,KGON1328
Her Strut,Bob Seger,KGON,1402927158,KGON1501
Her Strut,Bob Seger,WOFX,1403290733,WOFX0506
Her Strut,Bob Seger,WOFX,1403006348,WOFX1096
Her Strut,Bob Seger,KSHE,1403287171,KSHE0506
Her Strut,Bob Seger,KSHE,1403060378,KSHE1083
Her Strut,Bob Seger,KZOK,1403135662,KZOK0482
Her Strut,Bob Seger,WDVE,1403434702,WDVE0103
Her Strut,Bob Seger,WLUP,1403384338,WLUP0305
Her Strut,Bob Seger,WLUP,1403240325,WLUP0744
Her Strut,Bob Seger,WLUP,1403049525,WLUP1301
Her Strut,Bob Seger,WLUP,1402930727,WLUP1542
Her Strut,Bob Seger,WNCX,1403394858,WNCX0146
Her Strut,Bob Seger,WNCX,1403308461,WNCX0334
Her Strut,Bob Seger,WNCX,1403049262,WNCX0897
Her Strut,Bob Seger,WZLX,1403481266,WZLX0055
Her Strut,Bob Seger,WZLX,1403308457,WZLX0328
Her Strut,Bob Seger,WZLX,1403135652,WZLX0612
Her Strut,Bob Seger,WZLX,1403049258,WZLX0959
Hollywood Nights,Bob Seger,KCFX,1403405963,KCFX0181
Hollywood Nights,Bob Seger,KCFX,1403369939,KCFX0270
Hollywood Nights,Bob Seger,KCFX,1403222356,KCFX0660
Hollywood Nights,Bob Seger,KCFX,1403153960,KCFX0833
Hollywood Nights,Bob Seger,KCFX,1403096351,KCFX0972
Hollywood Nights,Bob Seger,KCFX,1402948750,KCFX1267
Hollywood Nights,Bob Seger,KLOS,1403222360,KLOS0615
Hollywood Nights,Bob Seger,KSEG,1403135971,KSEG1089
Hollywood Nights,Bob Seger,KSHE,1403384393,KSHE0236
Hollywood Nights,Bob Seger,KSHE,1403279975,KSHE0525
Hollywood Nights,Bob Seger,KSHE,1403081964,KSHE1029
Hollywood Nights,Bob Seger,KZOK,1403308466,KZOK0266
Hollywood Nights,Bob Seger,KZOK,1403049266,KZOK0659
Hollywood Nights,Bob Seger,WCSX,1403308446,WCSX0598
Hollywood Nights,Bob Seger,WCSX,1403135643,WCSX1185
Hollywood Nights,Bob Seger,WMGK,1403481261,WMGK0149
Hollywood Nights,Bob Seger,WMGK,1403049251,WMGK1322
Hollywood Nights,Bob Seger,WNCX,1403481272,WNCX0049
Hollywood Nights,Bob Seger,WNCX,1403394858,WNCX0205
Hollywood Nights,Bob Seger,WNCX,1403222080,WNCX0497
Hollywood Nights,Bob Seger,WNCX,1403135659,WNCX0841
Hollywood Nights,Bob Seger,WNCX,1403049262,WNCX0955
Hollywood Nights,Bob Seger,WNCX,1402962870,WNCX1214
Hollywood Nights,Bob Seger,WOFX,1403474346,WOFX0034
Hollywood Nights,Bob Seger,WOFX,1403233133,WOFX0629
Hollywood Nights,Bob Seger,WOFX,1403002747,WOFX1109
Hollywood Nights,Bob Seger,WZLX,1403481267,WZLX0076
Hollywood Nights,Bob Seger,WZLX,1403308456,WZLX0235
Hollywood Nights,Bob Seger,WZLX,1403049258,WZLX0917
Hollywood Nights,Bob Seger,KRFX,1403276312,KRFX0580
Hollywood Nights,Bob Seger,KRFX,1403063905,KRFX1122
Hollywood Nights,Bob Seger,WAXQ,1403420294,WAXQ0126
Hollywood Nights,Bob Seger,WAXQ,1402934280,WAXQ1432
Hollywood Nights,Bob Seger,WBIG,1403387916,WBIG0253
Hollywood Nights,Bob Seger,WBIG,1403254702,WBIG0636
Hollywood Nights,Bob Seger,WBIG,1403193508,WBIG0820
Hollywood Nights,Bob Seger,WBIG,1403132290,WBIG0994
Hollywood Nights,Bob Seger,WBIG,1402901908,WBIG1566
Hollywood Nights,Bob Seger,WDVE,1403276315,WDVE0474
Hollywood Nights,Bob Seger,WDVE,1402941525,WDVE1201
Hollywood Nights,Bob Seger,WLUP,1403456332,WLUP0087
Hollywood Nights,Bob Seger,WRFX,1402927129,WRFX1303
Hollywood Nights,Bob Seger,WRFX,1402883925,WRFX1427
Horizontal Bop,Bob Seger,KSHE,1403081964,KSHE1028
Horizontal Bop,Bob Seger,KLOS,1403081941,KLOS0938
Katmandu,Bob Seger,KSHE,1403081964,KSHE1027
Katmandu,Bob Seger,WOFX,1403326746,WOFX0390
Katmandu,Bob Seger,WOFX,1403200753,WOFX0719
Katmandu,Bob Seger,WOFX,1403049531,WOFX1088
Katmandu,Bob Seger,WAXQ,1403132283,WAXQ0951
Katmandu,Bob Seger,WLUP,1403384338,WLUP0304
Katmandu,Bob Seger,WLUP,1403053130,WLUP1282
Mainstreet,Bob Seger,WCSX,1403481256,WCSX0182
Mainstreet,Bob Seger,WMGK,1403222070,WMGK0752
Mainstreet,Bob Seger,WOFX,1403319552,WOFX0411
Mainstreet,Bob Seger,WOFX,1402948742,WOFX1227
Mainstreet,Bob Seger,WBIG,1403377112,WBIG0286
Mainstreet,Bob Seger,WBIG,1403099900,WBIG1078
Mainstreet,Bob Seger,WDVE,1403452709,WDVE0063
Night Moves,Bob Seger,KGLK,1403440097,KGLK0137
Night Moves,Bob Seger,KGLK,1403261921,KGLK0690
Night Moves,Bob Seger,KGLK,1403157539,KGLK0991
Night Moves,Bob Seger,KGLK,1403112491,KGLK1139
Night Moves,Bob Seger,KGLK,1403013525,KGLK1334
Night Moves,Bob Seger,KGLK,1402905535,KGLK1640
Night Moves,Bob Seger,KSHE,1403369967,KSHE0272
Night Moves,Bob Seger,KSHE,1403243984,KSHE0607
Night Moves,Bob Seger,KSLX,1403076510,KSLX0436
Night Moves,Bob Seger,KSLX,1402970981,KSLX0613
Night Moves,Bob Seger,KZOK,1403481276,KZOK0051
Night Moves,Bob Seger,KZOK,1403308466,KZOK0244
Night Moves,Bob Seger,WCSX,1403481256,WCSX0127
Night Moves,Bob Seger,WCSX,1403049246,WCSX1494
Night Moves,Bob Seger,WMGK,1403394849,WMGK0251
Night Moves,Bob Seger,WMGK,1403308452,WMGK0608
Night Moves,Bob Seger,WMGK,1403222071,WMGK0911
Night Moves,Bob Seger,WMGK,1403135648,WMGK1062
Night Moves,Bob Seger,WMGK,1403049251,WMGK1398
Night Moves,Bob Seger,WMGK,1402962859,WMGK1475
Night Moves,Bob Seger,WNCX,1403308461,WNCX0306
Night Moves,Bob Seger,WXGL,1403402314,WXGL0240
Night Moves,Bob Seger,WXGL,1403274499,WXGL0637
Night Moves,Bob Seger,WXGL,1403110717,WXGL1173
Night Moves,Bob Seger,WXGL,1402883940,WXGL1773
Night Moves,Bob Seger,WZLX,1403308457,WZLX0363
Night Moves,Bob Seger,WZLX,1403222075,WZLX0481
Night Moves,Bob Seger,KGB,1403013518,KGB1256
Night Moves,Bob Seger,KRFX,1403416709,KRFX0173
Night Moves,Bob Seger,KRFX,1403225921,KRFX0698
Night Moves,Bob Seger,KZPS,1403333903,KZPS0428
Night Moves,Bob Seger,KZPS,1403193505,KZPS0845
Night Moves,Bob Seger,KZPS,1403092699,KZPS1149
Night Moves,Bob Seger,KZPS,1402901905,KZPS1593
Night Moves,Bob Seger,WAXQ,1403161103,WAXQ0856
Night Moves,Bob Seger,WAXQ,1402912690,WAXQ1500
Night Moves,Bob Seger,WBIG,1403215109,WBIG0760
Night Moves,Bob Seger,WDVE,1403186325,WDVE0690
Night Moves,Bob Seger,WLUP,1403409527,WLUP0228
Night Moves,Bob Seger,WLUP,1403290729,WLUP0595
Night Moves,Bob Seger,WLUP,1403189948,WLUP0891
Night Moves,Bob Seger,WLUP,1403085550,WLUP1186
Night Moves,Bob Seger,WLUP,1402955937,WLUP1479
Night Moves,Bob Seger,WRFX,1403395128,WRFX0150
Night Moves,Bob Seger,WRFX,1403330322,WRFX0315
Night Moves,Bob Seger,WRFX,1403121508,WRFX0875
Night Moves,Bob Seger,WRFX,1402898326,WRFX1366
Old Time Rock & Roll,Bob Seger,KGLK,1403450899,KGLK0102
Old Time Rock & Roll,Bob Seger,KGLK,1403395142,KGLK0273
Old Time Rock & Roll,Bob Seger,KGLK,1403344729,KGLK0433
Old Time Rock & Roll,Bob Seger,KGLK,1403243931,KGLK0725
Old Time Rock & Roll,Bob Seger,KGLK,1403206109,KGLK0854
Old Time Rock & Roll,Bob Seger,KGLK,1402952327,KGLK1509
Old Time Rock & Roll,Bob Seger,KGLK,1402894742,KGLK1678
