"Season","Name","playerid","Team","G","PA","AB","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","BB/K","AVG1","OBP","SLG","OPS","ISO","BABIP","w RC","w RAA","w OBA","wRC+","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%"
"2007","Ryan Braun","3410","MIL","113","492","451","146","80","26","6","34","91","97","29","1","112","7","5","0","13","15","5","0.323725055","0.058943089","0.227642276","0.258928571","0.323725055","0.369918699","0.634146341","1.004065040","0.310421286","0.361290322","98.0511752485914","37.1907750785036","0.421183463876456","154.801192767466","0.863636363","0.163265306","0.387755102","0.448979591","0.077922077","0.220779220","0.090225563","1.000000000","0.4070","0.3198","0.2733","0.1628","0.3983","0.4390"
"2007","Ruben Gotay","3417","NYM","95","211","190","56","40","12","0","4","25","24","16","1","42","1","1","3","2","3","3","0.294736842","0.075829383","0.199052132","0.380952380","0.294736842","0.350961538","0.421052631","0.772014169","0.126315789","0.358620689","27.5969611270402","1.49626105409604","0.339550828012291","103.151520615449","1.581395348","0.244897959","0.462585034","0.292517006","0.116279069","0.093023255","0.088235294","0.000000000","0.4671","0.2500","0.2829","0.1908","0.4737","0.3355"
"2007","Dan Uggla","3442","FLA","159","728","632","155","72","49","3","31","113","88","68","0","167","13","11","4","10","2","1","0.245253164","0.093406593","0.229395604","0.407185628","0.245253164","0.325966850","0.479430379","0.805397229","0.234177215","0.278651685","99.2659668043024","9.21236655262772","0.346180455872367","105.531798653728","0.669456066","0.156448202","0.338266384","0.505285412","0.096234309","0.129707112","0.062500000","0.428571428","0.4667","0.3229","0.2104","0.1833","0.4813","0.3354"
"2007","Luke Scott","3469","HOU","128","425","369","94","43","28","5","18","49","64","53","4","95","2","1","0","8","3","1","0.254742547","0.124705882","0.223529411","0.557894736","0.254742547","0.350588235","0.504065040","0.854653275","0.249322493","0.295719844","64.7951221988919","12.2226220519665","0.365372856410835","118.655911442392","1.018018018","0.185454545","0.410909090","0.403636363","0.099099099","0.162162162","0.035398230","0.000000000","0.4473","0.3564","0.1964","0.1491","0.4364","0.4145"
"2007","Troy Tulowitzki","3531","COL","155","682","609","177","115","33","5","24","104","99","57","3","130","9","2","5","14","7","6","0.290640394","0.083577712","0.190615835","0.438461538","0.290640394","0.358936484","0.479474548","0.838411032","0.188834154","0.334792122","103.193061915005","18.8296616792333","0.364002809591746","109.004517136869","1.087431693","0.200836820","0.416317991","0.382845188","0.120218579","0.131147540","0.065326633","0.250000000","0.3354","0.3786","0.2860","0.1914","0.4588","0.3498"
"2007","Chris Duffy","3605","PIT","64","270","241","60","43","11","3","3","31","22","21","0","43","3","3","2","2","13","4","0.248962655","0.077777777","0.159259259","0.488372093","0.248962655","0.313432835","0.356846473","0.670279308","0.107883818","0.287878787","26.1813658792496","-7.21763421409132","0.299242895930561","75.6415551828842","2.096153846","0.170103092","0.561855670","0.268041237","0.038461538","0.057692307","0.100917431","0.333333333","0.3990","0.3005","0.3005","0.1921","0.4828","0.3251"
"2007","Josh Barfield","3622","CLE","123","444","420","102","77","19","3","3","53","50","14","0","90","3","4","3","3","14","5","0.242857142","0.031531531","0.202702702","0.155555555","0.242857142","0.269841269","0.323809523","0.593650792","0.080952381","0.299093655","29.3188955364369","-25.603904617057","0.262377598793869","54.6226332566608","0.929577464","0.169696969","0.400000000","0.430303030","0.098591549","0.021126760","0.083333333","0.285714285","0.4273","0.3323","0.2404","0.1988","0.4955","0.3056"
"2007","Andy Gonzalez","3669","CHW","65","215","189","35","27","6","0","2","17","11","25","1","61","0","0","1","4","1","5","0.185185185","0.116279069","0.283720930","0.409836065","0.185185185","0.280373831","0.248677248","0.529051079","0.063492063","0.261904761","11.5660734836902","-15.0294265906368","0.247793472428837","39.8288931530176","1.304347826","0.145161290","0.483870967","0.370967741","0.152173913","0.043478260","0.016666666","0.200000000","0.4574","0.3178","0.2248","0.1550","0.6047","0.2403"
"2007","Rajai Davis","3708","2 Tms","67","219","190","53","39","11","2","1","32","9","21","1","28","4","1","3","1","22","6","0.278947368","0.095890410","0.127853881","0.750000000","0.278947368","0.361111111","0.373684210","0.734795321","0.094736842","0.320987654","26.9902257185045","-0.100074357205277","0.330553152394849","94.9642006522051","1.080645161","0.173076923","0.429487179","0.397435897","0.129032258","0.016129032","0.074626865","0.400000000","0.4639","0.3012","0.2349","0.2530","0.4819","0.2651"
"2007","Danny Richar","3767","CHW","56","206","187","43","25","9","3","6","30","15","16","0","33","0","1","2","5","1","3","0.229946524","0.077669902","0.160194174","0.484848484","0.229946524","0.289215686","0.406417112","0.695632798","0.176470588","0.248322147","20.5996021626778","-4.88259790853779","0.30285387004123","76.6647075645239","1.250000000","0.181818181","0.454545454","0.363636363","0.107142857","0.107142857","0.028571428","0.333333333","0.3248","0.3885","0.2866","0.1975","0.5414","0.2611"
"2007","David Wright","3787","NYM","160","711","604","196","123","42","1","30","113","107","94","6","115","6","7","0","14","34","5","0.324503311","0.132208157","0.161744022","0.817391304","0.324503311","0.416315049","0.546357615","0.962672664","0.221854304","0.356223175","137.047450852683","49.0967506068855","0.413392090290151","150.869625909093","1.048387096","0.231854838","0.393145161","0.375000000","0.037634408","0.161290322","0.061538461","0.000000000","0.3306","0.3690","0.3004","0.1472","0.4577","0.3952"
"2007","J.J. Hardy","3797","MIL","149","638","592","164","107","30","1","26","89","80","40","1","73","1","1","4","13","2","3","0.277027027","0.062695924","0.114420062","0.547945205","0.277027027","0.323343848","0.462837837","0.786181685","0.185810810","0.279352226","83.9315587503067","5.01095852974573","0.340459971819632","102.63561521892","0.986111111","0.171814671","0.411196911","0.416988416","0.125000000","0.120370370","0.075117370","0.166666666","0.4561","0.3454","0.1985","0.1832","0.4809","0.3359"
"2007","Ryan Theriot","3811","CHC","148","597","537","143","108","30","2","3","80","45","49","1","50","0","3","8","12","28","4","0.266294227","0.082077051","0.083752093","0.980000000","0.266294227","0.325976230","0.346368715","0.672344945","0.080074488","0.287474332","59.3382043029203","-14.5106959034668","0.302133960586016","72.8411526506299","1.594594594","0.209876543","0.485596707","0.304526748","0.067567567","0.020270270","0.088983050","0.250000000","0.2731","0.3815","0.3454","0.1908","0.5562","0.2530"
"2007","Jeff Keppinger","3856","CIN","67","276","241","80","57","16","2","5","39","32","24","0","12","4","1","6","11","2","1","0.331950207","0.086956521","0.043478260","2.000000000","0.331950207","0.400000000","0.477178423","0.877178423","0.145228216","0.333333333","46.9298209920695","12.7886208966544","0.38631912778925","127.554136159749","1.445945945","0.213043478","0.465217391","0.321739130","0.067567567","0.067567567","0.056074766","0.000000000","0.3602","0.3475","0.2924","0.1780","0.5169","0.3051"
"2007","Chris Young","3882","ARI","146","624","569","135","71","29","3","32","85","68","43","1","141","6","5","1","5","27","6","0.237258347","0.068910256","0.225961538","0.304964539","0.237258347","0.295345104","0.467486818","0.762831922","0.230228471","0.256857855","74.701523611604","-2.48727660411713","0.326349758450241","86.913750500718","0.756097560","0.150943396","0.365566037","0.483490566","0.126829268","0.156097560","0.070967741","0.400000000","0.5300","0.3088","0.1613","0.1728","0.4816","0.3456"
"2007","Mike Fontenot","3912","CHC","83","260","234","65","46","12","4","3","32","29","22","0","43","0","3","1","5","5","4","0.277777777","0.084615384","0.165384615","0.511627906","0.277777777","0.335907335","0.401709401","0.737616736","0.123931624","0.324607329","30.8537319829813","-1.30826810690248","0.325103479002433","87.6846407564333","1.406250000","0.193717277","0.471204188","0.335078534","0.031250000","0.046875000","0.044444444","0.500000000","0.3590","0.4051","0.2359","0.1641","0.5282","0.3077"
"2007","Joey Gathright","3913","KCR","73","261","228","70","62","8","0","0","28","19","20","0","36","3","0","10","2","9","8","0.307017543","0.076628352","0.137931034","0.555555555","0.307017543","0.370517928","0.342105263","0.712623191","0.035087720","0.364583333","31.3418945302462","-0.943805559983335","0.326790584748485","94.1595527324661","5.600000000","0.228070175","0.654970760","0.116959064","0.150000000","0.000000000","0.142857142","0.322580645","0.2376","0.4109","0.3515","0.2624","0.5644","0.1733"
"2007","Melky Cabrera","4022","NYY","147","612","545","149","109","24","8","8","66","73","43","0","68","5","9","10","14","13","5","0.273394495","0.070261437","0.111111111","0.632352941","0.273394495","0.327242524","0.390825688","0.718068212","0.117431193","0.294979079","68.2873773240992","-7.4170228874735","0.316657126741948","89.2360219413825","1.753623188","0.196617336","0.511627906","0.291754756","0.115942028","0.057971014","0.082644628","0.130434782","0.3367","0.3911","0.2722","0.1875","0.5524","0.2601"
"2007","Erick Aybar","4082","LAA","77","211","194","46","39","5","1","1","18","19","10","0","32","2","2","3","8","4","4","0.237113402","0.047393364","0.151658767","0.312500000","0.237113402","0.278846153","0.288659793","0.567505946","0.051546391","0.276073619","12.9149797216072","-13.185720351337","0.256627403772794","49.2661623246167","1.464285714","0.121019108","0.522292993","0.356687898","0.107142857","0.017857142","0.134146341","0.200000000","0.4311","0.3413","0.2275","0.2455","0.5449","0.2096"
"2007","Yunel Escobar","4191","ATL","93","355","319","104","74","25","0","5","54","28","27","1","44","5","2","2","6","5","3","0.326018808","0.076056338","0.123943661","0.613636363","0.326018808","0.385269121","0.451410658","0.836679779","0.125391850","0.363970588","55.1557056055914","11.2422054828654","0.36883966404606","120.54878961737","2.444444444","0.210909090","0.560000000","0.229090909","0.031746031","0.079365079","0.071428571","0.250000000","0.3082","0.3835","0.3082","0.1398","0.4910","0.3692"
"2007","Ryan Zimmerman","4220","WSN","162","722","653","174","102","43","5","24","99","91","61","3","125","3","5","0","26","4","1","0.266462480","0.084487534","0.173130193","0.488000000","0.266462480","0.329639889","0.457886676","0.787526565","0.191424196","0.294695481","94.8416120685637","5.53021181896331","0.340228070055493","104.893758002205","1.100000000","0.169491525","0.435028248","0.395480225","0.119047619","0.114285714","0.060606060","0.500000000","0.3940","0.3452","0.2608","0.1726","0.4953","0.3321"
"2007","Howie Kendrick","4229","LAA","88","353","338","109","78","24","2","5","55","39","9","2","61","4","1","1","15","5","4","0.322485207","0.025495750","0.172804532","0.147540983","0.322485207","0.346590909","0.449704142","0.796295051","0.127218935","0.380952380","48.0439967471707","4.37789662513613","0.345879693542208","108.976606206484","1.829268292","0.159420289","0.543478260","0.297101449","0.036585365","0.060975609","0.080000000","0.333333333","0.3763","0.3835","0.2401","0.1649","0.4982","0.3369"
"2007","Stephen Drew","4251","ARI","150","619","543","129","85","28","4","12","60","60","60","5","100","3","8","5","4","9","0","0.237569060","0.096930533","0.161550888","0.600000000","0.237569060","0.312703583","0.370165745","0.682869328","0.132596685","0.266514806","60.5770751019351","-15.9932251120575","0.300309226626442","70.0856952760558","0.829268292","0.164810690","0.378619153","0.456570155","0.112195121","0.058536585","0.041176470","0.142857142","0.4364","0.3180","0.2456","0.1557","0.5022","0.3421"
"2007","Mark Teahen","4511","KCR","144","608","544","155","109","31","8","7","78","60","55","8","127","3","2","4","23","13","5","0.284926470","0.090460526","0.208881578","0.433070866","0.284926470","0.352649006","0.409926470","0.762575476","0.125000000","0.359223300","76.4334368824553","1.22383667226547","0.333498791760246","98.6473929812549","1.710743801","0.207729468","0.500000000","0.292270531","0.074380165","0.057851239","0.048309178","0.444444444","0.3853","0.3475","0.2671","0.1773","0.5154","0.3073"
"2007","Ryan Spilborghs","4521","COL","97","300","264","79","53","14","1","11","40","51","28","1","45","2","6","0","5","4","1","0.299242424","0.093333333","0.150000000","0.622222222","0.299242424","0.363333333","0.484848484","0.848181817","0.185606060","0.317757009","45.7732102985375","8.66321019482544","0.365513785427629","109.98094822443","1.681818181","0.206278026","0.497757847","0.295964125","0.045454545","0.166666666","0.072072072","0.000000000","0.3067","0.3911","0.3022","0.1689","0.5156","0.3156"
"2007","James Loney","4556","LAD","95","375","344","114","77","18","4","15","41","67","28","5","48","1","2","0","6","0","1","0.331395348","0.074666666","0.128000000","0.583333333","0.331395348","0.381333333","0.537790697","0.919124030","0.206395349","0.349823321","65.4683634673273","19.0808633376872","0.391737553880021","136.837733028353","1.157407407","0.215488215","0.420875420","0.363636363","0.129629629","0.138888888","0.048000000","0.000000000","0.3725","0.3523","0.2752","0.1879","0.4497","0.3624"
"2007","Nick Swisher","4599","OAK","148","659","539","141","82","36","1","22","84","78","100","12","131","10","9","1","13","3","2","0.261595547","0.151745068","0.198786039","0.763358778","0.261595547","0.381458966","0.454545454","0.836004420","0.192949907","0.301265822","98.8648357364322","17.3465355086113","0.362469107927553","122.207109199245","0.810526315","0.175059952","0.369304556","0.455635491","0.094736842","0.115789473","0.019480519","0.000000000","0.5311","0.2751","0.1938","0.1818","0.4809","0.3373"
"2007","Chris Snyder","4606","ARI","108","380","326","82","49","20","0","13","37","47","40","3","67","7","4","3","9","0","1","0.251533742","0.105263157","0.176315789","0.597014925","0.251533742","0.342175066","0.432515337","0.774690403","0.180981595","0.276000000","49.2528939527802","2.24689382141161","0.338146495309106","94.5371024612313","0.888888888","0.153256704","0.398467432","0.448275862","0.145299145","0.111111111","0.076923076","0.000000000","0.4812","0.3233","0.1955","0.1767","0.4850","0.3383"
"2007","Prince Fielder","4613","MIL","158","681","573","165","78","35","2","50","109","119","90","21","121","14","4","0","9","2","2","0.287958115","0.132158590","0.177679882","0.743801652","0.287958115","0.395007342","0.617801047","1.012808389","0.329842932","0.283251231","134.286453409982","50.0467531745555","0.418679758725744","153.183234700114","0.760765550","0.192982456","0.348684210","0.458333333","0.081339712","0.239234449","0.018867924","0.000000000","0.4035","0.3399","0.2566","0.1535","0.4035","0.4430"
"2007","Russell Martin","4616","LAD","150","620","540","158","104","32","3","19","87","87","67","1","89","7","6","0","16","21","9","0.292592592","0.108064516","0.143548387","0.752808988","0.292592592","0.374193548","0.468518518","0.842712066","0.175925926","0.317351598","96.1788278131691","19.4848275988307","0.368552407559748","121.854900676487","1.416666666","0.175054704","0.483588621","0.341356673","0.115384615","0.121794871","0.031674208","0.000000000","0.4070","0.3239","0.2691","0.2057","0.4639","0.3304"
"2007","Travis Buck","4646","OAK","79","334","285","82","48","22","5","7","41","34","39","2","66","4","4","2","9","4","1","0.287719298","0.116766467","0.197604790","0.590909090","0.287719298","0.376506024","0.473684210","0.850190234","0.185964912","0.347222222","51.9073996068473","10.5915994913812","0.368891136032162","126.503493636426","1.197530864","0.187214611","0.442922374","0.369863013","0.086419753","0.086419753","0.051546391","0.333333333","0.2667","0.4400","0.2933","0.1867","0.5156","0.2978"
"2007","Curtis Granderson","4747","DET","156","676","612","185","101","38","23","23","122","74","52","3","141","5","2","5","3","26","1","0.302287581","0.076923076","0.208579881","0.368794326","0.302287581","0.360655737","0.552287581","0.912943318","0.250000000","0.360000000","115.653269152641","32.0320689189428","0.387569404469279","135.589639452558","0.763033175","0.210191082","0.341825902","0.447983014","0.071090047","0.109004739","0.086956521","0.142857142","0.4833","0.3117","0.2050","0.1904","0.4393","0.3703"
"2007","Jeff Francoeur","4792","ATL","162","696","642","188","129","40","0","19","84","105","42","5","129","5","7","0","14","5","2","0.292834890","0.060344827","0.185344827","0.325581395","0.292834890","0.337643678","0.443925233","0.781568911","0.151090343","0.337325349","90.2677722618855","4.17257202127344","0.338244450420098","100.777382950573","1.159793814","0.194230769","0.432692307","0.373076923","0.149484536","0.097938144","0.071111111","0.000000000","0.4365","0.3308","0.2327","0.2154","0.4538","0.3308"
"2007","Brian McCann","4810","ATL","139","552","504","136","80","38","0","18","51","92","35","7","74","5","6","2","19","0","1","0.269841269","0.063405797","0.134057971","0.472972972","0.269841269","0.320000000","0.452380952","0.772380952","0.182539683","0.282296650","67.540722468285","-0.741677722545188","0.329498766425784","95.1256990975094","0.903225806","0.188073394","0.385321100","0.426605504","0.096774193","0.096774193","0.017857142","0.000000000","0.3927","0.3311","0.2763","0.1689","0.4840","0.3470"
"2007","Elijah Dukes","4946","TBD","52","220","184","35","20","3","2","10","27","21","33","0","44","2","1","0","6","2","4","0.190217391","0.150000000","0.200000000","0.750000000","0.190217391","0.318181818","0.391304347","0.709486165","0.201086956","0.190839694","24.6423299366422","-2.57167013941336","0.317169458486817","90.4993178656006","0.880597014","0.106382978","0.418439716","0.475177304","0.179104477","0.149253731","0.033898305","0.000000000","0.4681","0.3333","0.1986","0.1915","0.4752","0.3333"
"2007","Melvin Upton Jr.","5015","TBD","129","548","474","142","92","25","1","24","86","82","65","4","154","4","4","1","14","22","8","0.299578059","0.118613138","0.281021897","0.422077922","0.299578059","0.385740402","0.508438818","0.894179220","0.208860759","0.393333333","93.0986904707532","25.3110902813058","0.386143394047823","136.643392367971","1.140495867","0.195652173","0.428571428","0.375776397","0.074380165","0.198347107","0.108695652","0.000000000","0.3415","0.3785","0.2800","0.1385","0.4892","0.3723"
"2007","Alex Gordon","5209","KCR","151","601","543","134","79","36","4","15","60","60","41","4","137","13","2","1","12","14","4","0.246777163","0.068219633","0.227953410","0.299270072","0.246777163","0.313856427","0.410681399","0.724537826","0.163904236","0.302798982","66.8360689507515","-7.50763125701842","0.316213114321733","87.0831465589057","0.847457627","0.194581280","0.369458128","0.435960591","0.090395480","0.084745762","0.046666666","0.333333333","0.4132","0.3447","0.2421","0.1932","0.4450","0.3619"
"2007","Alexi Casilla","5248","MIN","53","204","189","42","36","5","1","0","15","9","9","0","29","0","1","5","5","11","1","0.222222222","0.044117647","0.142156862","0.310344827","0.222222222","0.256281407","0.259259259","0.515540666","0.037037037","0.260869565","8.55456040845162","-16.6802396620726","0.233657775512293","34.9927759981472","2.875000000","0.162162162","0.621621621","0.216216216","0.218750000","0.000000000","0.065217391","0.222222222","0.3976","0.3494","0.2530","0.2410","0.5422","0.2169"
"2007","Jarrod Saltalamacchia","5557","2 Tms","92","329","308","82","57","13","1","11","39","33","19","1","75","1","1","0","8","0","0","0.266233766","0.057750759","0.227963525","0.253333333","0.266233766","0.310030395","0.422077922","0.732108317","0.155844156","0.318385650","37.2324379672679","-3.46486214646966","0.318526909300467","87.5438635647372","1.119565217","0.166666666","0.440170940","0.393162393","0.054347826","0.119565217","0.048543689","0.000000000","0.4487","0.3120","0.2393","0.1880","0.4487","0.3632"
"2007","Reggie Willits","5590","LAA","131","518","430","126","105","20","1","0","74","34","69","2","83","3","5","11","7","27","8","0.293023255","0.133204633","0.160231660","0.831325301","0.293023255","0.390532544","0.344186046","0.734718590","0.051162791","0.357954545","66.994150336383","2.91755015730683","0.337812166874952","103.579371025457","1.747368421","0.225519287","0.492581602","0.281899109","0.063157894","0.000000000","0.042168674","0.307692307","0.3030","0.3664","0.3306","0.1818","0.6253","0.1928"
"2007","Matt Kemp","5631","LAD","93","311","292","100","73","12","5","10","47","42","16","0","66","0","3","0","6","10","5","0.342465753","0.051446945","0.212218649","0.242424242","0.342465753","0.372990353","0.520547945","0.893538298","0.178082192","0.410958904","52.504546133629","14.0338460261141","0.384876338231985","132.403840640336","1.223529411","0.174672489","0.454148471","0.371179039","0.047058823","0.117647058","0.163461538","0.000000000","0.4061","0.3493","0.2445","0.1747","0.4760","0.3493"
"2007","Kenji Johjima","5811","SEA","132","513","485","139","96","29","0","14","52","61","15","0","41","11","2","0","22","0","2","0.286597938","0.029239766","0.079922027","0.365853658","0.286597938","0.321637426","0.432989690","0.754627116","0.146391752","0.289351851","62.8873383704257","-0.570761806921953","0.329774081590812","100.55003763241","1.328947368","0.200902934","0.455981941","0.343115124","0.131578947","0.092105263","0.049504950","0.333333333","0.5224","0.3139","0.1637","0.2197","0.5022","0.2780"
"2007","Nick Markakis","5930","BAL","160","710","637","191","122","43","3","23","97","112","61","5","112","5","6","1","22","18","6","0.299843014","0.085915492","0.157746478","0.544642857","0.299843014","0.362482369","0.485086342","0.847568711","0.185243328","0.330708661","108.440749896451","20.6137496509994","0.365699792873453","121.340063523448","1.202020202","0.177358490","0.449056603","0.373584905","0.065656565","0.116161616","0.058823529","0.000000000","0.2838","0.3797","0.3365","0.1560","0.4962","0.3477"
"2007","Kevin Kouzmanoff","5995","SDP","145","534","484","133","83","30","2","18","57","74","32","2","94","10","6","2","9","1","0","0.274793388","0.059925093","0.176029962","0.340425531","0.274793388","0.328947368","0.456611570","0.785558938","0.181818182","0.304232804","69.7529879877501","3.69718780314263","0.339350961964085","109.177262234947","1.018750000","0.182278481","0.412658227","0.405063291","0.037500000","0.112500000","0.036809815","0.333333333","0.4045","0.3116","0.2839","0.1382","0.4874","0.3744"
"2007","Conor Jackson","5997","ARI","130","477","415","118","73","29","1","15","56","60","53","2","50","4","3","2","8","2","2","0.284337349","0.111111111","0.104821802","1.060000000","0.284337349","0.368421052","0.467469879","0.835890931","0.183132530","0.291784702","72.5011189803915","13.4962188154893","0.364818525742779","111.773248179327","0.878980891","0.198369565","0.375000000","0.426630434","0.101910828","0.095541401","0.050724637","0.000000000","0.3919","0.3351","0.2730","0.1865","0.4703","0.3432"
"2007","Jerry Owens","6002","CHW","92","389","356","95","83","9","2","1","44","17","27","0","63","3","0","3","5","32","8","0.266853932","0.069408740","0.161953727","0.428571428","0.266853932","0.323834196","0.311797752","0.635631948","0.044943820","0.321917808","34.9415010749829","-13.1777990594971","0.290729099913582","68.5531464140159","3.294117647","0.191881918","0.619926199","0.188191881","0.058823529","0.019607843","0.053571428","0.360000000","0.3243","0.3716","0.3041","0.2331","0.5169","0.2500"
"2007","Aaron Hill","6104","TOR","160","657","608","177","111","47","2","17","87","78","41","1","102","0","5","3","21","4","3","0.291118421","0.062404870","0.155251141","0.401960784","0.291118421","0.333333333","0.458881578","0.792214911","0.167763157","0.323886639","87.8104583084064","6.5395580812769","0.342961990449914","107.024462991819","1.035353535","0.208251473","0.402750491","0.388998035","0.075757575","0.085858585","0.082926829","0.000000000","0.4620","0.3197","0.2183","0.1637","0.4756","0.3606"
"2007","Ian Kinsler","6195","TEX","130","566","483","127","83","22","2","20","96","61","62","2","83","9","4","8","14","23","2","0.262939958","0.109540636","0.146643109","0.746987951","0.262939958","0.354838709","0.440993788","0.795832497","0.178053830","0.278645833","78.8395894541396","8.82538925846945","0.349681986857661","108.077795097306","0.758241758","0.195979899","0.346733668","0.457286432","0.126373626","0.109890109","0.050724637","0.384615384","0.4574","0.3163","0.2263","0.2019","0.4988","0.2993"
"2007","Andre Ethier","6265","LAD","147","507","447","127","80","32","2","13","50","64","46","12","68","4","8","0","10","0","4","0.284116331","0.090729783","0.134122287","0.676470588","0.284116331","0.350495049","0.451901565","0.802396614","0.167785234","0.304812834","66.8962556447291","4.18035546945566","0.340926066373473","104.002055032486","1.297101449","0.180878552","0.462532299","0.356589147","0.028985507","0.094202898","0.061452513","0.000000000","0.3876","0.3385","0.2739","0.1318","0.5271","0.3411"
"2007","Carlos Quentin","6274","ARI","78","263","229","49","28","16","0","5","29","31","18","1","54","11","4","1","5","2","2","0.213973799","0.068441064","0.205323193","0.333333333","0.213973799","0.297709923","0.349344978","0.647054901","0.135371179","0.252873563","23.2020848221838","-9.33101526873708","0.288818703300651","62.6602263034928","1.054794520","0.162011173","0.430167597","0.407821229","0.150684931","0.068493150","0.051948051","1.000000000","0.4667","0.3222","0.2111","0.1833","0.4500","0.3667"
"2007","Matt Murton","6307","CHC","94","261","235","66","45","13","0","8","35","22","26","0","39","0","0","0","4","1","0","0.280851063","0.099616858","0.149425287","0.666666666","0.280851063","0.352490421","0.438297872","0.790788293","0.157446809","0.308510638","36.2157631398379","3.93006304960842","0.349044597011873","103.156001277373","1.291666666","0.158163265","0.474489795","0.367346938","0.069444444","0.111111111","0.118279569","0.000000000","0.4235","0.3010","0.2755","0.2092","0.4694","0.3214"
"2007","Ryan Garko","6319","CLE","138","541","484","140","89","29","1","21","62","61","34","1","94","20","3","0","12","0","1","0.289256198","0.062846580","0.173752310","0.361702127","0.289256198","0.358595194","0.483471074","0.842066268","0.194214876","0.319892473","83.0218003021447","16.1001001151173","0.366565506436207","124.325116280003","0.860465116","0.185750636","0.376590330","0.437659033","0.081395348","0.122093023","0.054054054","0.000000000","0.4046","0.3232","0.2723","0.2443","0.4351","0.3206"
"2007","Lastings Milledge","6441","NYM","59","206","184","50","33","9","1","7","27","29","13","2","42","7","1","1","5","3","2","0.271739130","0.063106796","0.203883495","0.309523809","0.271739130","0.341463414","0.445652173","0.787115587","0.173913043","0.316176470","27.3696125983835","1.88741252716787","0.34201877986269","104.746373989079","1.634146341","0.239436619","0.471830985","0.288732394","0.170731707","0.170731707","0.119402985","0.000000000","0.4306","0.2986","0.2708","0.2500","0.4514","0.2986"
"2007","Yadier Molina","7007","STL","107","396","353","97","76","15","0","6","30","40","34","5","43","3","4","2","18","1","1","0.274787535","0.085858585","0.108585858","0.790697674","0.274787535","0.340101522","0.368271954","0.708373476","0.093484419","0.295454545","42.9561087871766","-6.02909134972339","0.312956043258118","86.1008956386594","1.309090909","0.188498402","0.460063897","0.351437699","0.072727272","0.054545454","0.027777777","0.000000000","0.3924","0.3354","0.2722","0.1614","0.5570","0.2816"
"2007","Jeremy Hermida","7208","FLA","122","484","429","127","76","32","1","18","54","63","47","2","105","4","3","1","10","3","4","0.296037296","0.097107438","0.216942148","0.447619047","0.296037296","0.368530020","0.501165501","0.869695521","0.205128205","0.352750809","78.0069707862391","18.136170618917","0.375755516630201","124.64395654179","1.234782608","0.206790123","0.438271604","0.354938271","0.017391304","0.156521739","0.049295774","0.500000000","0.3750","0.3110","0.3140","0.1341","0.4634","0.4024"
"2007","Billy Butler","7399","KCR","92","360","329","96","63","23","2","8","38","52","27","5","55","2","2","0","8","0","0","0.291793313","0.075000000","0.152777777","0.490909090","0.291793313","0.347222222","0.446808510","0.794030732","0.155015197","0.328358208","47.9438564681154","3.4118563436609","0.342394389233119","104.598613673429","1.433333333","0.206521739","0.467391304","0.326086956","0.133333333","0.088888888","0.046511627","0.000000000","0.3116","0.4094","0.2790","0.1630","0.5036","0.3333"
"2007","Josh Fields","7490","CHW","100","418","373","91","50","17","1","23","54","67","35","0","125","1","3","6","11","1","1","0.243967828","0.083732057","0.299043062","0.280000000","0.243967828","0.308252427","0.479892761","0.788145188","0.235924933","0.298245614","54.1673012055452","2.46070106103969","0.33811547021264","100.254979631038","0.961165048","0.165289256","0.409090909","0.425619834","0.067961165","0.223300970","0.040404040","0.333333333","0.5097","0.2840","0.2062","0.1946","0.4319","0.3735"
"2007","Kevin Frandsen","7528","SFG","105","296","264","71","53","12","1","5","26","31","21","3","24","5","3","3","17","4","3","0.268939393","0.070945945","0.081081081","0.875000000","0.268939393","0.331058020","0.378787878","0.709845898","0.109848485","0.277310924","31.9798187373454","-4.63538136498382","0.31243753207141","82.9349660108038","2.000000000","0.205882352","0.529411764","0.264705882","0.031746031","0.079365079","0.055555555","0.125000000","0.3415","0.3862","0.2724","0.1667","0.5163","0.3171"
"2007","Mark Reynolds","7619","ARI","111","414","366","102","61","20","4","17","62","62","37","4","129","5","5","1","5","0","1","0.278688524","0.089371980","0.311594202","0.286821705","0.278688524","0.348668280","0.494535519","0.843203799","0.215846995","0.377777777","61.209083788801","9.99728364567836","0.359877727142465","108.580378223268","0.828571428","0.200000000","0.362500000","0.437500000","0.142857142","0.161904761","0.103448275","0.333333333","0.4362","0.3292","0.2346","0.1646","0.3868","0.4486"
"2007","Akinori Iwamura","7781","TBD","123","559","491","140","102","21","10","7","82","34","58","0","114","1","5","4","2","12","8","0.285132382","0.103756708","0.203935599","0.508771929","0.285132382","0.358558558","0.411405295","0.769963853","0.126272913","0.354666666","73.9576879839342","4.80938779068398","0.341353035295332","106.678310131438","1.370078740","0.201591511","0.461538461","0.336870026","0.102362204","0.055118110","0.057471264","0.333333333","0.3549","0.3653","0.2798","0.1710","0.4896","0.3394"
